"","PRE_POST","Station","FechayHora","Species","Grupo","Cuando","hora_redondeo","hora"
"763","POST","E33","12/09/2019 5:40","Gato",1,2019-09-12 05:40:00,2019-09-12 06:00:00,6
"764","POST","E33","12/09/2019 5:51","Gato",1,2019-09-12 05:51:00,2019-09-12 06:00:00,6
"765","POST","E33","12/09/2019 6:38","Gato",1,2019-09-12 06:38:00,2019-09-12 07:00:00,7
"766","POST","E33","12/09/2019 7:01","Gato",1,2019-09-12 07:01:00,2019-09-12 07:00:00,7
"767","POST","E33","12/09/2019 7:10","Gato",1,2019-09-12 07:10:00,2019-09-12 07:00:00,7
"768","POST","E33","12/09/2019 7:16","Gato",1,2019-09-12 07:16:00,2019-09-12 07:00:00,7
"769","POST","E33","12/09/2019 8:10","Gato",1,2019-09-12 08:10:00,2019-09-12 08:00:00,8
"770","POST","E33","12/09/2019 8:14","Gato",1,2019-09-12 08:14:00,2019-09-12 08:00:00,8
"771","POST","E33","12/09/2019 8:19","Gato",1,2019-09-12 08:19:00,2019-09-12 08:00:00,8
"772","POST","E33","12/09/2019 8:36","Gato",1,2019-09-12 08:36:00,2019-09-12 09:00:00,9
"773","POST","E33","12/09/2019 8:45","Gato",1,2019-09-12 08:45:00,2019-09-12 09:00:00,9
"774","POST","E33","12/09/2019 8:54","Gato",1,2019-09-12 08:54:00,2019-09-12 09:00:00,9
"775","POST","E33","12/09/2019 9:00","Gato",1,2019-09-12 09:00:00,2019-09-12 09:00:00,9
"776","POST","E33","12/09/2019 9:12","Gato",1,2019-09-12 09:12:00,2019-09-12 09:00:00,9
"777","POST","E33","12/09/2019 9:17","Gato",1,2019-09-12 09:17:00,2019-09-12 09:00:00,9
"778","POST","E33","12/09/2019 9:29","Gato",1,2019-09-12 09:29:00,2019-09-12 09:00:00,9
"779","POST","E33","12/09/2019 9:37","Gato",1,2019-09-12 09:37:00,2019-09-12 10:00:00,10
"780","POST","E33","12/09/2019 9:42","Gato",1,2019-09-12 09:42:00,2019-09-12 10:00:00,10
"781","POST","E33","12/09/2019 9:48","Gato",1,2019-09-12 09:48:00,2019-09-12 10:00:00,10
"782","POST","E33","12/09/2019 9:53","Gato",1,2019-09-12 09:53:00,2019-09-12 10:00:00,10
"783","POST","E33","12/09/2019 10:06","Gato",1,2019-09-12 10:06:00,2019-09-12 10:00:00,10
"784","POST","E33","12/09/2019 10:12","Gato",1,2019-09-12 10:12:00,2019-09-12 10:00:00,10
"785","POST","E33","12/09/2019 10:25","Gato",1,2019-09-12 10:25:00,2019-09-12 10:00:00,10
"786","POST","E33","12/09/2019 10:33","Gato",1,2019-09-12 10:33:00,2019-09-12 11:00:00,11
"787","POST","E33","12/09/2019 10:40","Gato",1,2019-09-12 10:40:00,2019-09-12 11:00:00,11
"788","POST","E33","12/09/2019 10:50","Gato",1,2019-09-12 10:50:00,2019-09-12 11:00:00,11
"789","POST","E33","12/09/2019 10:55","Gato",1,2019-09-12 10:55:00,2019-09-12 11:00:00,11
"790","POST","E33","12/09/2019 11:00","Gato",1,2019-09-12 11:00:00,2019-09-12 11:00:00,11
"791","POST","E33","12/09/2019 11:07","Gato",1,2019-09-12 11:07:00,2019-09-12 11:00:00,11
"792","POST","E33","12/09/2019 11:11","Gato",1,2019-09-12 11:11:00,2019-09-12 11:00:00,11
"793","POST","E33","12/09/2019 11:14","Gato",1,2019-09-12 11:14:00,2019-09-12 11:00:00,11
"794","POST","E33","12/09/2019 11:18","Gato",1,2019-09-12 11:18:00,2019-09-12 11:00:00,11
"795","POST","E33","12/09/2019 11:22","Gato",1,2019-09-12 11:22:00,2019-09-12 11:00:00,11
"796","POST","E33","12/09/2019 11:30","Gato",1,2019-09-12 11:30:00,2019-09-12 12:00:00,12
"797","POST","E33","12/09/2019 11:39","Gato",1,2019-09-12 11:39:00,2019-09-12 12:00:00,12
"798","POST","E33","12/09/2019 11:42","Gato",1,2019-09-12 11:42:00,2019-09-12 12:00:00,12
"799","POST","E33","12/09/2019 11:47","Gato",1,2019-09-12 11:47:00,2019-09-12 12:00:00,12
"800","POST","E33","12/09/2019 11:49","Gato",1,2019-09-12 11:49:00,2019-09-12 12:00:00,12
"801","POST","E33","12/09/2019 12:02","Gato",1,2019-09-12 12:02:00,2019-09-12 12:00:00,12
"802","POST","E33","12/09/2019 12:17","Gato",1,2019-09-12 12:17:00,2019-09-12 12:00:00,12
"803","POST","E33","12/09/2019 12:22","Gato",1,2019-09-12 12:22:00,2019-09-12 12:00:00,12
"804","POST","E33","12/09/2019 12:55","Gato",1,2019-09-12 12:55:00,2019-09-12 13:00:00,13
"805","POST","E33","12/09/2019 12:59","Gato",1,2019-09-12 12:59:00,2019-09-12 13:00:00,13
"806","POST","E33","12/09/2019 13:05","Gato",1,2019-09-12 13:05:00,2019-09-12 13:00:00,13
"807","POST","E33","12/09/2019 13:16","Gato",1,2019-09-12 13:16:00,2019-09-12 13:00:00,13
"808","POST","E33","12/09/2019 13:31","Gato",1,2019-09-12 13:31:00,2019-09-12 14:00:00,14
"809","POST","E33","12/09/2019 13:38","Gato",1,2019-09-12 13:38:00,2019-09-12 14:00:00,14
"810","POST","E33","12/09/2019 13:44","Gato",1,2019-09-12 13:44:00,2019-09-12 14:00:00,14
"811","POST","E33","12/09/2019 13:48","Gato",1,2019-09-12 13:48:00,2019-09-12 14:00:00,14
"812","POST","E33","12/09/2019 13:52","Gato",1,2019-09-12 13:52:00,2019-09-12 14:00:00,14
"813","POST","E33","12/09/2019 13:54","Gato",1,2019-09-12 13:54:00,2019-09-12 14:00:00,14
"814","POST","E33","12/09/2019 13:57","Gato",1,2019-09-12 13:57:00,2019-09-12 14:00:00,14
"815","POST","E33","12/09/2019 14:06","Gato",1,2019-09-12 14:06:00,2019-09-12 14:00:00,14
"816","POST","E33","12/09/2019 14:16","Gato",1,2019-09-12 14:16:00,2019-09-12 14:00:00,14
"817","POST","E33","12/09/2019 14:41","Gato",1,2019-09-12 14:41:00,2019-09-12 15:00:00,15
"818","POST","E33","12/09/2019 14:47","Gato",1,2019-09-12 14:47:00,2019-09-12 15:00:00,15
"819","POST","E33","12/09/2019 15:00","Gato",1,2019-09-12 15:00:00,2019-09-12 15:00:00,15
"820","POST","E33","12/09/2019 15:03","Gato",1,2019-09-12 15:03:00,2019-09-12 15:00:00,15
"821","POST","E33","12/09/2019 15:11","Gato",1,2019-09-12 15:11:00,2019-09-12 15:00:00,15
"822","POST","E33","12/09/2019 15:14","Gato",1,2019-09-12 15:14:00,2019-09-12 15:00:00,15
"823","POST","E33","12/09/2019 15:21","Gato",1,2019-09-12 15:21:00,2019-09-12 15:00:00,15
"824","POST","E33","12/09/2019 15:23","Gato",1,2019-09-12 15:23:00,2019-09-12 15:00:00,15
"825","POST","E33","12/09/2019 15:46","Gato",1,2019-09-12 15:46:00,2019-09-12 16:00:00,16
"826","POST","E33","12/09/2019 15:59","Gato",1,2019-09-12 15:59:00,2019-09-12 16:00:00,16
"827","POST","E33","12/09/2019 16:13","Gato",1,2019-09-12 16:13:00,2019-09-12 16:00:00,16
"828","POST","E33","12/09/2019 16:17","Gato",1,2019-09-12 16:17:00,2019-09-12 16:00:00,16
"829","POST","E33","12/09/2019 16:21","Gato",1,2019-09-12 16:21:00,2019-09-12 16:00:00,16
"830","POST","E33","12/09/2019 16:35","Gato",1,2019-09-12 16:35:00,2019-09-12 17:00:00,17
"831","POST","E33","12/09/2019 16:44","Gato",1,2019-09-12 16:44:00,2019-09-12 17:00:00,17
"832","POST","E33","12/09/2019 16:55","Gato",1,2019-09-12 16:55:00,2019-09-12 17:00:00,17
"833","POST","E33","12/09/2019 16:58","Gato",1,2019-09-12 16:58:00,2019-09-12 17:00:00,17
"834","POST","E33","12/09/2019 17:02","Gato",1,2019-09-12 17:02:00,2019-09-12 17:00:00,17
"835","POST","E33","12/09/2019 17:17","Gato",1,2019-09-12 17:17:00,2019-09-12 17:00:00,17
"836","POST","E33","12/09/2019 17:23","Gato",1,2019-09-12 17:23:00,2019-09-12 17:00:00,17
"837","POST","E33","12/09/2019 17:30","Gato",1,2019-09-12 17:30:00,2019-09-12 18:00:00,18
"838","POST","E33","12/09/2019 17:41","Gato",1,2019-09-12 17:41:00,2019-09-12 18:00:00,18
"839","POST","E33","12/09/2019 17:44","Gato",1,2019-09-12 17:44:00,2019-09-12 18:00:00,18
"840","POST","E33","12/09/2019 17:51","Gato",1,2019-09-12 17:51:00,2019-09-12 18:00:00,18
"841","POST","E33","12/09/2019 18:14","Gato",1,2019-09-12 18:14:00,2019-09-12 18:00:00,18
"842","POST","E33","12/09/2019 18:23","Gato",1,2019-09-12 18:23:00,2019-09-12 18:00:00,18
"843","POST","E33","12/09/2019 18:27","Gato",1,2019-09-12 18:27:00,2019-09-12 18:00:00,18
"844","POST","E33","12/09/2019 18:34","Gato",1,2019-09-12 18:34:00,2019-09-12 19:00:00,19
"845","POST","E33","12/09/2019 18:51","Gato",1,2019-09-12 18:51:00,2019-09-12 19:00:00,19
"846","POST","E33","12/09/2019 18:59","Gato",1,2019-09-12 18:59:00,2019-09-12 19:00:00,19
"847","POST","E33","12/09/2019 19:03","Gato",1,2019-09-12 19:03:00,2019-09-12 19:00:00,19
"848","POST","E33","12/09/2019 19:11","Gato",1,2019-09-12 19:11:00,2019-09-12 19:00:00,19
"849","POST","E33","12/09/2019 19:15","Gato",1,2019-09-12 19:15:00,2019-09-12 19:00:00,19
"850","POST","E33","12/09/2019 19:18","Gato",1,2019-09-12 19:18:00,2019-09-12 19:00:00,19
"851","POST","E33","12/09/2019 19:21","Gato",1,2019-09-12 19:21:00,2019-09-12 19:00:00,19
"852","POST","E33","12/09/2019 19:49","Gato",1,2019-09-12 19:49:00,2019-09-12 20:00:00,20
"853","POST","E33","12/09/2019 19:51","Gato",1,2019-09-12 19:51:00,2019-09-12 20:00:00,20
"854","POST","E33","12/09/2019 19:57","Gato",1,2019-09-12 19:57:00,2019-09-12 20:00:00,20
"855","POST","E33","12/09/2019 20:03","Gato",1,2019-09-12 20:03:00,2019-09-12 20:00:00,20
"856","POST","E33","12/09/2019 20:19","Gato",1,2019-09-12 20:19:00,2019-09-12 20:00:00,20
"857","POST","E33","12/09/2019 20:28","Gato",1,2019-09-12 20:28:00,2019-09-12 20:00:00,20
"858","POST","E33","12/09/2019 20:44","Gato",1,2019-09-12 20:44:00,2019-09-12 21:00:00,21
"859","POST","E33","12/09/2019 20:56","Gato",1,2019-09-12 20:56:00,2019-09-12 21:00:00,21
"860","POST","E33","12/09/2019 21:00","Gato",1,2019-09-12 21:00:00,2019-09-12 21:00:00,21
"861","POST","E33","12/09/2019 21:08","Gato",1,2019-09-12 21:08:00,2019-09-12 21:00:00,21
"862","POST","E33","12/09/2019 21:11","Gato",1,2019-09-12 21:11:00,2019-09-12 21:00:00,21
"863","POST","E33","12/09/2019 21:14","Gato",1,2019-09-12 21:14:00,2019-09-12 21:00:00,21
"864","POST","E33","12/09/2019 21:18","Gato",1,2019-09-12 21:18:00,2019-09-12 21:00:00,21
"865","POST","E33","12/09/2019 21:23","Gato",1,2019-09-12 21:23:00,2019-09-12 21:00:00,21
"866","POST","E33","12/09/2019 21:27","Gato",1,2019-09-12 21:27:00,2019-09-12 21:00:00,21
"867","POST","E33","12/09/2019 21:32","Gato",1,2019-09-12 21:32:00,2019-09-12 22:00:00,22
"868","POST","E33","12/09/2019 21:36","Gato",1,2019-09-12 21:36:00,2019-09-12 22:00:00,22
"869","POST","E33","12/09/2019 21:51","Gato",1,2019-09-12 21:51:00,2019-09-12 22:00:00,22
"870","POST","E33","12/09/2019 21:59","Gato",1,2019-09-12 21:59:00,2019-09-12 22:00:00,22
"871","POST","E33","12/09/2019 22:08","Gato",1,2019-09-12 22:08:00,2019-09-12 22:00:00,22
"872","POST","E33","12/09/2019 22:10","Gato",1,2019-09-12 22:10:00,2019-09-12 22:00:00,22
"873","POST","E33","12/09/2019 22:19","Gato",1,2019-09-12 22:19:00,2019-09-12 22:00:00,22
"874","POST","E33","12/09/2019 22:28","Gato",1,2019-09-12 22:28:00,2019-09-12 22:00:00,22
"875","POST","E33","12/09/2019 23:02","Gato",1,2019-09-12 23:02:00,2019-09-12 23:00:00,23
"876","POST","E33","12/09/2019 23:13","Gato",1,2019-09-12 23:13:00,2019-09-12 23:00:00,23
"877","POST","E33","12/09/2019 23:19","Gato",1,2019-09-12 23:19:00,2019-09-12 23:00:00,23
"878","POST","E33","12/09/2019 23:23","Gato",1,2019-09-12 23:23:00,2019-09-12 23:00:00,23
"879","POST","E33","12/09/2019 23:32","Gato",1,2019-09-12 23:32:00,2019-09-13 00:00:00,0
"880","POST","E33","12/09/2019 23:49","Gato",1,2019-09-12 23:49:00,2019-09-13 00:00:00,0
"881","POST","E33","12/09/2019 23:52","Gato",1,2019-09-12 23:52:00,2019-09-13 00:00:00,0
"882","POST","E33","13/09/2019 8:30","Gato",1,2019-09-13 08:30:00,2019-09-13 09:00:00,9
"883","POST","E33","13/09/2019 8:45","Gato",1,2019-09-13 08:45:00,2019-09-13 09:00:00,9
"884","POST","E33","13/09/2019 9:17","Gato",1,2019-09-13 09:17:00,2019-09-13 09:00:00,9
"885","POST","E33","13/09/2019 9:19","Gato",1,2019-09-13 09:19:00,2019-09-13 09:00:00,9
"886","POST","E33","13/09/2019 9:24","Gato",1,2019-09-13 09:24:00,2019-09-13 09:00:00,9
"887","POST","E33","13/09/2019 9:28","Gato",1,2019-09-13 09:28:00,2019-09-13 09:00:00,9
"888","POST","E33","13/09/2019 9:32","Gato",1,2019-09-13 09:32:00,2019-09-13 10:00:00,10
"889","POST","E33","13/09/2019 9:35","Gato",1,2019-09-13 09:35:00,2019-09-13 10:00:00,10
"890","POST","E33","13/09/2019 9:39","Gato",1,2019-09-13 09:39:00,2019-09-13 10:00:00,10
"891","POST","E33","13/09/2019 9:47","Gato",1,2019-09-13 09:47:00,2019-09-13 10:00:00,10
"892","POST","E33","13/09/2019 9:52","Gato",1,2019-09-13 09:52:00,2019-09-13 10:00:00,10
"893","POST","E33","13/09/2019 10:09","Gato",1,2019-09-13 10:09:00,2019-09-13 10:00:00,10
"894","POST","E33","13/09/2019 10:18","Gato",1,2019-09-13 10:18:00,2019-09-13 10:00:00,10
"895","POST","E33","13/09/2019 10:26","Gato",1,2019-09-13 10:26:00,2019-09-13 10:00:00,10
"896","POST","E33","13/09/2019 10:29","Gato",1,2019-09-13 10:29:00,2019-09-13 10:00:00,10
"897","POST","E33","13/09/2019 10:44","Gato",1,2019-09-13 10:44:00,2019-09-13 11:00:00,11
"898","POST","E33","13/09/2019 10:57","Gato",1,2019-09-13 10:57:00,2019-09-13 11:00:00,11
"899","POST","E33","13/09/2019 11:17","Gato",1,2019-09-13 11:17:00,2019-09-13 11:00:00,11
"900","POST","E33","13/09/2019 11:22","Gato",1,2019-09-13 11:22:00,2019-09-13 11:00:00,11
"901","POST","E33","13/09/2019 11:39","Gato",1,2019-09-13 11:39:00,2019-09-13 12:00:00,12
"902","POST","E33","13/09/2019 11:43","Gato",1,2019-09-13 11:43:00,2019-09-13 12:00:00,12
"903","POST","E33","13/09/2019 11:52","Gato",1,2019-09-13 11:52:00,2019-09-13 12:00:00,12
"904","POST","E33","13/09/2019 11:58","Gato",1,2019-09-13 11:58:00,2019-09-13 12:00:00,12
"905","POST","E33","13/09/2019 12:03","Gato",1,2019-09-13 12:03:00,2019-09-13 12:00:00,12
"906","POST","E33","13/09/2019 12:10","Gato",1,2019-09-13 12:10:00,2019-09-13 12:00:00,12
"907","POST","E33","13/09/2019 12:15","Gato",1,2019-09-13 12:15:00,2019-09-13 12:00:00,12
"908","POST","E33","13/09/2019 12:20","Gato",1,2019-09-13 12:20:00,2019-09-13 12:00:00,12
"909","POST","E33","13/09/2019 12:23","Gato",1,2019-09-13 12:23:00,2019-09-13 12:00:00,12
"910","POST","E33","13/09/2019 12:45","Gato",1,2019-09-13 12:45:00,2019-09-13 13:00:00,13
"911","POST","E33","13/09/2019 12:47","Gato",1,2019-09-13 12:47:00,2019-09-13 13:00:00,13
"912","POST","E33","13/09/2019 12:52","Gato",1,2019-09-13 12:52:00,2019-09-13 13:00:00,13
"913","POST","E33","13/09/2019 12:55","Gato",1,2019-09-13 12:55:00,2019-09-13 13:00:00,13
"914","POST","E33","13/09/2019 13:05","Gato",1,2019-09-13 13:05:00,2019-09-13 13:00:00,13
"915","POST","E33","13/09/2019 13:10","Gato",1,2019-09-13 13:10:00,2019-09-13 13:00:00,13
"916","POST","E33","13/09/2019 13:13","Gato",1,2019-09-13 13:13:00,2019-09-13 13:00:00,13
"917","POST","E33","13/09/2019 13:28","Gato",1,2019-09-13 13:28:00,2019-09-13 13:00:00,13
"918","POST","E33","13/09/2019 13:30","Gato",1,2019-09-13 13:30:00,2019-09-13 14:00:00,14
"919","POST","E33","13/09/2019 13:33","Gato",1,2019-09-13 13:33:00,2019-09-13 14:00:00,14
"920","POST","E33","13/09/2019 13:36","Gato",1,2019-09-13 13:36:00,2019-09-13 14:00:00,14
"921","POST","E33","13/09/2019 13:47","Gato",1,2019-09-13 13:47:00,2019-09-13 14:00:00,14
"922","POST","E33","13/09/2019 13:52","Gato",1,2019-09-13 13:52:00,2019-09-13 14:00:00,14
"923","POST","E33","13/09/2019 13:54","Gato",1,2019-09-13 13:54:00,2019-09-13 14:00:00,14
"924","POST","E33","13/09/2019 13:59","Gato",1,2019-09-13 13:59:00,2019-09-13 14:00:00,14
"925","POST","E33","13/09/2019 14:02","Gato",1,2019-09-13 14:02:00,2019-09-13 14:00:00,14
"926","POST","E33","13/09/2019 14:14","Gato",1,2019-09-13 14:14:00,2019-09-13 14:00:00,14
"927","POST","E33","13/09/2019 14:22","Gato",1,2019-09-13 14:22:00,2019-09-13 14:00:00,14
"928","POST","E33","13/09/2019 14:25","Gato",1,2019-09-13 14:25:00,2019-09-13 14:00:00,14
"929","POST","E33","13/09/2019 14:27","Gato",1,2019-09-13 14:27:00,2019-09-13 14:00:00,14
"930","POST","E33","13/09/2019 15:07","Gato",1,2019-09-13 15:07:00,2019-09-13 15:00:00,15
"931","POST","E33","13/09/2019 15:11","Gato",1,2019-09-13 15:11:00,2019-09-13 15:00:00,15
"932","POST","E33","13/09/2019 15:16","Gato",1,2019-09-13 15:16:00,2019-09-13 15:00:00,15
"933","POST","E33","13/09/2019 15:50","Gato",1,2019-09-13 15:50:00,2019-09-13 16:00:00,16
"934","POST","E33","13/09/2019 15:52","Gato",1,2019-09-13 15:52:00,2019-09-13 16:00:00,16
"935","POST","E33","13/09/2019 16:00","Gato",1,2019-09-13 16:00:00,2019-09-13 16:00:00,16
"936","POST","E33","13/09/2019 16:04","Gato",1,2019-09-13 16:04:00,2019-09-13 16:00:00,16
"937","POST","E33","13/09/2019 16:10","Gato",1,2019-09-13 16:10:00,2019-09-13 16:00:00,16
"938","POST","E33","13/09/2019 16:38","Gato",1,2019-09-13 16:38:00,2019-09-13 17:00:00,17
"939","POST","E33","13/09/2019 17:17","Gato",1,2019-09-13 17:17:00,2019-09-13 17:00:00,17
"940","POST","E33","13/09/2019 17:39","Gato",1,2019-09-13 17:39:00,2019-09-13 18:00:00,18
"941","POST","E33","13/09/2019 17:42","Gato",1,2019-09-13 17:42:00,2019-09-13 18:00:00,18
"942","POST","E33","13/09/2019 17:46","Gato",1,2019-09-13 17:46:00,2019-09-13 18:00:00,18
"943","POST","E33","13/09/2019 17:54","Gato",1,2019-09-13 17:54:00,2019-09-13 18:00:00,18
"944","POST","E33","13/09/2019 18:13","Gato",1,2019-09-13 18:13:00,2019-09-13 18:00:00,18
"945","POST","E33","13/09/2019 18:41","Gato",1,2019-09-13 18:41:00,2019-09-13 19:00:00,19
"946","POST","E33","13/09/2019 18:55","Gato",1,2019-09-13 18:55:00,2019-09-13 19:00:00,19
"947","POST","E33","13/09/2019 19:00","Gato",1,2019-09-13 19:00:00,2019-09-13 19:00:00,19
"948","POST","E33","13/09/2019 19:06","Gato",1,2019-09-13 19:06:00,2019-09-13 19:00:00,19
"949","POST","E33","13/09/2019 19:11","Gato",1,2019-09-13 19:11:00,2019-09-13 19:00:00,19
"950","POST","E33","13/09/2019 19:32","Gato",1,2019-09-13 19:32:00,2019-09-13 20:00:00,20
"951","POST","E33","13/09/2019 19:37","Gato",1,2019-09-13 19:37:00,2019-09-13 20:00:00,20
"952","POST","E33","13/09/2019 19:45","Gato",1,2019-09-13 19:45:00,2019-09-13 20:00:00,20
"953","POST","E33","13/09/2019 19:57","Gato",1,2019-09-13 19:57:00,2019-09-13 20:00:00,20
"954","POST","E33","13/09/2019 20:04","Gato",1,2019-09-13 20:04:00,2019-09-13 20:00:00,20
"955","POST","E33","13/09/2019 20:06","Gato",1,2019-09-13 20:06:00,2019-09-13 20:00:00,20
"956","POST","E33","13/09/2019 20:11","Gato",1,2019-09-13 20:11:00,2019-09-13 20:00:00,20
"957","POST","E33","13/09/2019 20:19","Gato",1,2019-09-13 20:19:00,2019-09-13 20:00:00,20
"958","POST","E33","13/09/2019 20:30","Gato",1,2019-09-13 20:30:00,2019-09-13 21:00:00,21
"959","POST","E33","13/09/2019 20:33","Gato",1,2019-09-13 20:33:00,2019-09-13 21:00:00,21
"960","POST","E33","13/09/2019 20:40","Gato",1,2019-09-13 20:40:00,2019-09-13 21:00:00,21
"961","POST","E33","13/09/2019 20:46","Gato",1,2019-09-13 20:46:00,2019-09-13 21:00:00,21
"962","POST","E33","13/09/2019 20:48","Gato",1,2019-09-13 20:48:00,2019-09-13 21:00:00,21
"963","POST","E33","13/09/2019 20:51","Gato",1,2019-09-13 20:51:00,2019-09-13 21:00:00,21
"964","POST","E33","13/09/2019 20:54","Gato",1,2019-09-13 20:54:00,2019-09-13 21:00:00,21
"965","POST","E33","13/09/2019 21:02","Gato",1,2019-09-13 21:02:00,2019-09-13 21:00:00,21
"966","POST","E33","13/09/2019 21:05","Gato",1,2019-09-13 21:05:00,2019-09-13 21:00:00,21
"967","POST","E33","13/09/2019 21:07","Gato",1,2019-09-13 21:07:00,2019-09-13 21:00:00,21
"968","POST","E33","13/09/2019 21:50","Gato",1,2019-09-13 21:50:00,2019-09-13 22:00:00,22
"969","POST","E33","13/09/2019 22:09","Gato",1,2019-09-13 22:09:00,2019-09-13 22:00:00,22
"970","POST","E33","13/09/2019 22:11","Gato",1,2019-09-13 22:11:00,2019-09-13 22:00:00,22
"971","POST","E33","13/09/2019 22:25","Gato",1,2019-09-13 22:25:00,2019-09-13 22:00:00,22
"972","POST","E33","13/09/2019 22:28","Gato",1,2019-09-13 22:28:00,2019-09-13 22:00:00,22
"973","POST","E33","13/09/2019 22:31","Gato",1,2019-09-13 22:31:00,2019-09-13 23:00:00,23
"974","POST","E33","13/09/2019 22:33","Gato",1,2019-09-13 22:33:00,2019-09-13 23:00:00,23
"975","POST","E33","13/09/2019 22:43","Gato",1,2019-09-13 22:43:00,2019-09-13 23:00:00,23
"976","POST","E33","13/09/2019 23:05","Gato",1,2019-09-13 23:05:00,2019-09-13 23:00:00,23
"977","POST","E33","13/09/2019 23:09","Gato",1,2019-09-13 23:09:00,2019-09-13 23:00:00,23
"978","POST","E33","13/09/2019 23:17","Gato",1,2019-09-13 23:17:00,2019-09-13 23:00:00,23
"979","POST","E33","13/09/2019 23:19","Gato",1,2019-09-13 23:19:00,2019-09-13 23:00:00,23
"980","POST","E33","13/09/2019 23:46","Gato",1,2019-09-13 23:46:00,2019-09-14 00:00:00,0
"981","POST","E33","14/09/2019 0:06","Gato",1,2019-09-14 00:06:00,2019-09-14 00:00:00,0
"982","POST","E33","14/09/2019 0:11","Gato",1,2019-09-14 00:11:00,2019-09-14 00:00:00,0
"983","POST","E33","14/09/2019 2:57","Gato",1,2019-09-14 02:57:00,2019-09-14 03:00:00,3
"984","POST","E33","14/09/2019 4:33","Gato",1,2019-09-14 04:33:00,2019-09-14 05:00:00,5
"985","POST","E33","14/09/2019 4:54","Gato",1,2019-09-14 04:54:00,2019-09-14 05:00:00,5
"986","POST","E33","14/09/2019 5:58","Gato",1,2019-09-14 05:58:00,2019-09-14 06:00:00,6
"987","POST","E33","14/09/2019 6:07","Gato",1,2019-09-14 06:07:00,2019-09-14 06:00:00,6
"988","POST","E33","14/09/2019 6:24","Gato",1,2019-09-14 06:24:00,2019-09-14 06:00:00,6
"989","POST","E33","14/09/2019 7:22","Gato",1,2019-09-14 07:22:00,2019-09-14 07:00:00,7
"990","POST","E33","14/09/2019 7:48","Gato",1,2019-09-14 07:48:00,2019-09-14 08:00:00,8
"991","POST","E33","14/09/2019 8:08","Gato",1,2019-09-14 08:08:00,2019-09-14 08:00:00,8
"992","POST","E33","14/09/2019 8:43","Gato",1,2019-09-14 08:43:00,2019-09-14 09:00:00,9
"993","POST","E33","14/09/2019 8:52","Gato",1,2019-09-14 08:52:00,2019-09-14 09:00:00,9
"994","POST","E33","14/09/2019 9:17","Gato",1,2019-09-14 09:17:00,2019-09-14 09:00:00,9
"995","POST","E33","14/09/2019 9:29","Gato",1,2019-09-14 09:29:00,2019-09-14 09:00:00,9
"996","POST","E33","14/09/2019 9:35","Gato",1,2019-09-14 09:35:00,2019-09-14 10:00:00,10
"997","POST","E33","14/09/2019 9:48","Gato",1,2019-09-14 09:48:00,2019-09-14 10:00:00,10
"998","POST","E33","14/09/2019 9:52","Gato",1,2019-09-14 09:52:00,2019-09-14 10:00:00,10
"999","POST","E33","14/09/2019 10:05","Gato",1,2019-09-14 10:05:00,2019-09-14 10:00:00,10
"1000","POST","E33","14/09/2019 10:11","Gato",1,2019-09-14 10:11:00,2019-09-14 10:00:00,10
"1001","POST","E33","14/09/2019 10:14","Gato",1,2019-09-14 10:14:00,2019-09-14 10:00:00,10
"1002","POST","E33","14/09/2019 10:17","Gato",1,2019-09-14 10:17:00,2019-09-14 10:00:00,10
"1003","POST","E33","14/09/2019 10:23","Gato",1,2019-09-14 10:23:00,2019-09-14 10:00:00,10
"1004","POST","E33","14/09/2019 10:27","Gato",1,2019-09-14 10:27:00,2019-09-14 10:00:00,10
"1005","POST","E33","14/09/2019 10:34","Gato",1,2019-09-14 10:34:00,2019-09-14 11:00:00,11
"1006","POST","E33","14/09/2019 10:49","Gato",1,2019-09-14 10:49:00,2019-09-14 11:00:00,11
"1007","POST","E33","14/09/2019 10:53","Gato",1,2019-09-14 10:53:00,2019-09-14 11:00:00,11
"1008","POST","E33","14/09/2019 11:00","Gato",1,2019-09-14 11:00:00,2019-09-14 11:00:00,11
"1009","POST","E33","14/09/2019 11:04","Gato",1,2019-09-14 11:04:00,2019-09-14 11:00:00,11
"1010","POST","E33","14/09/2019 11:06","Gato",1,2019-09-14 11:06:00,2019-09-14 11:00:00,11
"1011","POST","E33","14/09/2019 11:19","Gato",1,2019-09-14 11:19:00,2019-09-14 11:00:00,11
"1012","POST","E33","14/09/2019 11:34","Gato",1,2019-09-14 11:34:00,2019-09-14 12:00:00,12
"1013","POST","E33","14/09/2019 12:33","Gato",1,2019-09-14 12:33:00,2019-09-14 13:00:00,13
"1014","POST","E33","14/09/2019 12:46","Gato",1,2019-09-14 12:46:00,2019-09-14 13:00:00,13
"1015","POST","E33","14/09/2019 12:55","Gato",1,2019-09-14 12:55:00,2019-09-14 13:00:00,13
"1016","POST","E33","14/09/2019 13:07","Gato",1,2019-09-14 13:07:00,2019-09-14 13:00:00,13
"1017","POST","E33","14/09/2019 13:13","Gato",1,2019-09-14 13:13:00,2019-09-14 13:00:00,13
"1018","POST","E33","14/09/2019 13:16","Gato",1,2019-09-14 13:16:00,2019-09-14 13:00:00,13
"1019","POST","E33","14/09/2019 13:20","Gato",1,2019-09-14 13:20:00,2019-09-14 13:00:00,13
"1020","POST","E33","14/09/2019 13:23","Gato",1,2019-09-14 13:23:00,2019-09-14 13:00:00,13
