Station;zona;etapa;zona_etapa;Species;Cuando;hora_redondeo;time_1;time_2
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 11:41;10/09/2019 12:00;11:41:00;0,48680556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 11:49;10/09/2019 12:00;11:49:00;0,49236111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 11:52;10/09/2019 12:00;11:52:00;0,49444444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 11:52;10/09/2019 12:00;11:52:00;0,49444444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 11:55;10/09/2019 12:00;11:55:00;0,49652778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 11:55;10/09/2019 12:00;11:55:00;0,49652778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:02;10/09/2019 12:00;12:02:00;0,50138889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:06;10/09/2019 12:00;12:06:00;0,50416667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:06;10/09/2019 12:00;12:06:00;0,50416667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:12;10/09/2019 12:00;12:12:00;0,50833333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:12;10/09/2019 12:00;12:12:00;0,50833333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:25;10/09/2019 12:00;12:25:00;0,51736111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:28;10/09/2019 12:00;12:28:00;0,51944444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:28;10/09/2019 12:00;12:28:00;0,51944444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:42;10/09/2019 13:00;12:42:00;0,52916667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:45;10/09/2019 13:00;12:45:00;0,53125
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:54;10/09/2019 13:00;12:54:00;0,5375
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:54;10/09/2019 13:00;12:54:00;0,5375
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:56;10/09/2019 13:00;12:56:00;0,53888889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 12:56;10/09/2019 13:00;12:56:00;0,53888889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 13:06;10/09/2019 13:00;13:06:00;0,54583333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 13:08;10/09/2019 13:00;13:08:00;0,54722222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 13:14;10/09/2019 13:00;13:14:00;0,55138889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 13:25;10/09/2019 13:00;13:25:00;0,55902778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 13:34;10/09/2019 14:00;13:34:00;0,56527778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 13:47;10/09/2019 14:00;13:47:00;0,57430556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 13:57;10/09/2019 14:00;13:57:00;0,58125
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:00;10/09/2019 14:00;14:00:00;0,58333333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:07;10/09/2019 14:00;14:07:00;0,58819444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:11;10/09/2019 14:00;14:11:00;0,59097222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:15;10/09/2019 14:00;14:15:00;0,59375
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:24;10/09/2019 14:00;14:24:00;0,6
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:28;10/09/2019 14:00;14:28:00;0,60277778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:35;10/09/2019 15:00;14:35:00;0,60763889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:38;10/09/2019 15:00;14:38:00;0,60972222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:38;10/09/2019 15:00;14:38:00;0,60972222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:38;10/09/2019 15:00;14:38:00;0,60972222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:50;10/09/2019 15:00;14:50:00;0,61805556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:54;10/09/2019 15:00;14:54:00;0,62083333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:54;10/09/2019 15:00;14:54:00;0,62083333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 14:54;10/09/2019 15:00;14:54:00;0,62083333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:05;10/09/2019 15:00;15:05:00;0,62847222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:10;10/09/2019 15:00;15:10:00;0,63194444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:18;10/09/2019 15:00;15:18:00;0,6375
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:29;10/09/2019 15:00;15:29:00;0,64513889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:32;10/09/2019 16:00;15:32:00;0,64722222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:38;10/09/2019 16:00;15:38:00;0,65138889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:38;10/09/2019 16:00;15:38:00;0,65138889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:43;10/09/2019 16:00;15:43:00;0,65486111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 15:56;10/09/2019 16:00;15:56:00;0,66388889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 16:04;10/09/2019 16:00;16:04:00;0,66944444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 16:20;10/09/2019 16:00;16:20:00;0,68055556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 16:55;10/09/2019 17:00;16:55:00;0,70486111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 16:55;10/09/2019 17:00;16:55:00;0,70486111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 17:19;10/09/2019 17:00;17:19:00;0,72152778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 17:34;10/09/2019 18:00;17:34:00;0,73194444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 17:36;10/09/2019 18:00;17:36:00;0,73333333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 17:44;10/09/2019 18:00;17:44:00;0,73888889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 17:47;10/09/2019 18:00;17:47:00;0,74097222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 17:50;10/09/2019 18:00;17:50:00;0,74305556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 17:56;10/09/2019 18:00;17:56:00;0,74722222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 18:03;10/09/2019 18:00;18:03:00;0,75208333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 18:09;10/09/2019 18:00;18:09:00;0,75625
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 18:26;10/09/2019 18:00;18:26:00;0,76805556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 18:33;10/09/2019 19:00;18:33:00;0,77291667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:00;10/09/2019 19:00;19:00:00;0,79166667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:00;10/09/2019 19:00;19:00:00;0,79166667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:04;10/09/2019 19:00;19:04:00;0,79444444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:14;10/09/2019 19:00;19:14:00;0,80138889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:19;10/09/2019 19:00;19:19:00;0,80486111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:19;10/09/2019 19:00;19:19:00;0,80486111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:24;10/09/2019 19:00;19:24:00;0,80833333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:30;10/09/2019 20:00;19:30:00;0,8125
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:30;10/09/2019 20:00;19:30:00;0,8125
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:30;10/09/2019 20:00;19:30:00;0,8125
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:34;10/09/2019 20:00;19:34:00;0,81527778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:42;10/09/2019 20:00;19:42:00;0,82083333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:42;10/09/2019 20:00;19:42:00;0,82083333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:42;10/09/2019 20:00;19:42:00;0,82083333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:46;10/09/2019 20:00;19:46:00;0,82361111
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 19:53;10/09/2019 20:00;19:53:00;0,82847222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:01;10/09/2019 20:00;20:01:00;0,83402778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:08;10/09/2019 20:00;20:08:00;0,83888889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:16;10/09/2019 20:00;20:16:00;0,84444444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:30;10/09/2019 21:00;20:30:00;0,85416667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:30;10/09/2019 21:00;20:30:00;0,85416667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:39;10/09/2019 21:00;20:39:00;0,86041667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:52;10/09/2019 21:00;20:52:00;0,86944444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 20:52;10/09/2019 21:00;20:52:00;0,86944444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 21:08;10/09/2019 21:00;21:08:00;0,88055556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 21:10;10/09/2019 21:00;21:10:00;0,88194444
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 21:21;10/09/2019 21:00;21:21:00;0,88958333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 21:41;10/09/2019 22:00;21:41:00;0,90347222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 21:44;10/09/2019 22:00;21:44:00;0,90555556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 21:54;10/09/2019 22:00;21:54:00;0,9125
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:03;10/09/2019 22:00;22:03:00;0,91875
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:11;10/09/2019 22:00;22:11:00;0,92430556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:15;10/09/2019 22:00;22:15:00;0,92708333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:23;10/09/2019 22:00;22:23:00;0,93263889
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:33;10/09/2019 23:00;22:33:00;0,93958333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:38;10/09/2019 23:00;22:38:00;0,94305556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:44;10/09/2019 23:00;22:44:00;0,94722222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:56;10/09/2019 23:00;22:56:00;0,95555556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:56;10/09/2019 23:00;22:56:00;0,95555556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:56;10/09/2019 23:00;22:56:00;0,95555556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:56;10/09/2019 23:00;22:56:00;0,95555556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:56;10/09/2019 23:00;22:56:00;0,95555556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 22:56;10/09/2019 23:00;22:56:00;0,95555556
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 23:03;10/09/2019 23:00;23:03:00;0,96041667
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 23:11;10/09/2019 23:00;23:11:00;0,96597222
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 23:15;10/09/2019 23:00;23:15:00;0,96875
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 23:28;10/09/2019 23:00;23:28:00;0,97777778
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 23:36;11/09/2019 0:00;23:36:00;0,98333333
E33;alta;2019;alta_2019;Gato_2019;10/09/2019 23:47;11/09/2019 0:00;23:47:00;0,99097222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 0:09;11/09/2019 0:00;0:09:00;0,00625
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 0:26;11/09/2019 0:00;0:26:00;0,01805556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 0:59;11/09/2019 1:00;0:59:00;0,04097222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 1:07;11/09/2019 1:00;1:07:00;0,04652778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 1:44;11/09/2019 2:00;1:44:00;0,07222222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 2:02;11/09/2019 2:00;2:02:00;0,08472222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 2:11;11/09/2019 2:00;2:11:00;0,09097222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 2:19;11/09/2019 2:00;2:19:00;0,09652778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 2:25;11/09/2019 2:00;2:25:00;0,10069444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 2:39;11/09/2019 3:00;2:39:00;0,11041667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 2:52;11/09/2019 3:00;2:52:00;0,11944444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 3:05;11/09/2019 3:00;3:05:00;0,12847222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 3:17;11/09/2019 3:00;3:17:00;0,13680556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 3:17;11/09/2019 3:00;3:17:00;0,13680556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 3:42;11/09/2019 4:00;3:42:00;0,15416667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 3:49;11/09/2019 4:00;3:49:00;0,15902778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 3:53;11/09/2019 4:00;3:53:00;0,16180556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 4:00;11/09/2019 4:00;4:00:00;0,16666667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 4:14;11/09/2019 4:00;4:14:00;0,17638889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 4:56;11/09/2019 5:00;4:56:00;0,20555556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 5:16;11/09/2019 5:00;5:16:00;0,21944444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 5:39;11/09/2019 6:00;5:39:00;0,23541667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 5:52;11/09/2019 6:00;5:52:00;0,24444444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 6:06;11/09/2019 6:00;6:06:00;0,25416667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 6:14;11/09/2019 6:00;6:14:00;0,25972222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 6:30;11/09/2019 7:00;6:30:00;0,27083333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 6:35;11/09/2019 7:00;6:35:00;0,27430556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 8:13;11/09/2019 8:00;8:13:00;0,34236111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 8:22;11/09/2019 8:00;8:22:00;0,34861111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 8:41;11/09/2019 9:00;8:41:00;0,36180556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 8:53;11/09/2019 9:00;8:53:00;0,37013889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 9:00;11/09/2019 9:00;9:00:00;0,375
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 9:25;11/09/2019 9:00;9:25:00;0,39236111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 9:33;11/09/2019 10:00;9:33:00;0,39791667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 9:41;11/09/2019 10:00;9:41:00;0,40347222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 9:45;11/09/2019 10:00;9:45:00;0,40625
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 10:01;11/09/2019 10:00;10:01:00;0,41736111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 10:08;11/09/2019 10:00;10:08:00;0,42222222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 10:29;11/09/2019 10:00;10:29:00;0,43680556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 10:33;11/09/2019 11:00;10:33:00;0,43958333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 10:43;11/09/2019 11:00;10:43:00;0,44652778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 10:52;11/09/2019 11:00;10:52:00;0,45277778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:08;11/09/2019 11:00;11:08:00;0,46388889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:10;11/09/2019 11:00;11:10:00;0,46527778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:14;11/09/2019 11:00;11:14:00;0,46805556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:22;11/09/2019 11:00;11:22:00;0,47361111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:27;11/09/2019 11:00;11:27:00;0,47708333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:30;11/09/2019 12:00;11:30:00;0,47916667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:35;11/09/2019 12:00;11:35:00;0,48263889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:37;11/09/2019 12:00;11:37:00;0,48402778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:45;11/09/2019 12:00;11:45:00;0,48958333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 11:55;11/09/2019 12:00;11:55:00;0,49652778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 12:01;11/09/2019 12:00;12:01:00;0,50069444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 12:14;11/09/2019 12:00;12:14:00;0,50972222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 12:18;11/09/2019 12:00;12:18:00;0,5125
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 12:34;11/09/2019 13:00;12:34:00;0,52361111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 12:41;11/09/2019 13:00;12:41:00;0,52847222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 12:51;11/09/2019 13:00;12:51:00;0,53541667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 12:58;11/09/2019 13:00;12:58:00;0,54027778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 13:01;11/09/2019 13:00;13:01:00;0,54236111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 13:11;11/09/2019 13:00;13:11:00;0,54930556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 13:14;11/09/2019 13:00;13:14:00;0,55138889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 13:24;11/09/2019 13:00;13:24:00;0,55833333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 13:28;11/09/2019 13:00;13:28:00;0,56111111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 13:31;11/09/2019 14:00;13:31:00;0,56319444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 13:35;11/09/2019 14:00;13:35:00;0,56597222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:01;11/09/2019 14:00;14:01:00;0,58402778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:03;11/09/2019 14:00;14:03:00;0,58541667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:08;11/09/2019 14:00;14:08:00;0,58888889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:13;11/09/2019 14:00;14:13:00;0,59236111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:17;11/09/2019 14:00;14:17:00;0,59513889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:27;11/09/2019 14:00;14:27:00;0,60208333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:30;11/09/2019 15:00;14:30:00;0,60416667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:34;11/09/2019 15:00;14:34:00;0,60694444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:48;11/09/2019 15:00;14:48:00;0,61666667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:51;11/09/2019 15:00;14:51:00;0,61875
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 14:56;11/09/2019 15:00;14:56:00;0,62222222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:01;11/09/2019 15:00;15:01:00;0,62569444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:08;11/09/2019 15:00;15:08:00;0,63055556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:15;11/09/2019 15:00;15:15:00;0,63541667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:34;11/09/2019 16:00;15:34:00;0,64861111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:44;11/09/2019 16:00;15:44:00;0,65555556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:51;11/09/2019 16:00;15:51:00;0,66041667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:54;11/09/2019 16:00;15:54:00;0,6625
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 15:59;11/09/2019 16:00;15:59:00;0,66597222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:02;11/09/2019 16:00;16:02:00;0,66805556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:08;11/09/2019 16:00;16:08:00;0,67222222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:14;11/09/2019 16:00;16:14:00;0,67638889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:20;11/09/2019 16:00;16:20:00;0,68055556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:25;11/09/2019 16:00;16:25:00;0,68402778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:33;11/09/2019 17:00;16:33:00;0,68958333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:39;11/09/2019 17:00;16:39:00;0,69375
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 16:51;11/09/2019 17:00;16:51:00;0,70208333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:03;11/09/2019 17:00;17:03:00;0,71041667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:07;11/09/2019 17:00;17:07:00;0,71319444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:13;11/09/2019 17:00;17:13:00;0,71736111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:18;11/09/2019 17:00;17:18:00;0,72083333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:36;11/09/2019 18:00;17:36:00;0,73333333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:39;11/09/2019 18:00;17:39:00;0,73541667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:42;11/09/2019 18:00;17:42:00;0,7375
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:47;11/09/2019 18:00;17:47:00;0,74097222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 17:54;11/09/2019 18:00;17:54:00;0,74583333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:01;11/09/2019 18:00;18:01:00;0,75069444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:16;11/09/2019 18:00;18:16:00;0,76111111
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:20;11/09/2019 18:00;18:20:00;0,76388889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:23;11/09/2019 18:00;18:23:00;0,76597222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:29;11/09/2019 18:00;18:29:00;0,77013889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:35;11/09/2019 19:00;18:35:00;0,77430556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:38;11/09/2019 19:00;18:38:00;0,77638889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:42;11/09/2019 19:00;18:42:00;0,77916667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:49;11/09/2019 19:00;18:49:00;0,78402778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:54;11/09/2019 19:00;18:54:00;0,7875
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 18:57;11/09/2019 19:00;18:57:00;0,78958333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 19:04;11/09/2019 19:00;19:04:00;0,79444444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 19:20;11/09/2019 19:00;19:20:00;0,80555556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 19:25;11/09/2019 19:00;19:25:00;0,80902778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 19:30;11/09/2019 20:00;19:30:00;0,8125
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 19:45;11/09/2019 20:00;19:45:00;0,82291667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 19:50;11/09/2019 20:00;19:50:00;0,82638889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:00;11/09/2019 20:00;20:00:00;0,83333333
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:28;11/09/2019 20:00;20:28:00;0,85277778
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:32;11/09/2019 21:00;20:32:00;0,85555556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:35;11/09/2019 21:00;20:35:00;0,85763889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:39;11/09/2019 21:00;20:39:00;0,86041667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:48;11/09/2019 21:00;20:48:00;0,86666667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:51;11/09/2019 21:00;20:51:00;0,86875
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 20:57;11/09/2019 21:00;20:57:00;0,87291667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:02;11/09/2019 21:00;21:02:00;0,87638889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:05;11/09/2019 21:00;21:05:00;0,87847222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:14;11/09/2019 21:00;21:14:00;0,88472222
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:18;11/09/2019 21:00;21:18:00;0,8875
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:20;11/09/2019 21:00;21:20:00;0,88888889
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:28;11/09/2019 21:00;21:28:00;0,89444444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:44;11/09/2019 22:00;21:44:00;0,90555556
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:48;11/09/2019 22:00;21:48:00;0,90833333
