"","Station","Species","Cuando","hora_redondeo"
"774","E33","Gato_2019","12/09/2019 8:54","12/09/2019 9:00"
"775","E33","Gato_2019","12/09/2019 9:00","12/09/2019 9:00"
"776","E33","Gato_2019","12/09/2019 9:12","12/09/2019 9:00"
"777","E33","Gato_2019","12/09/2019 9:17","12/09/2019 9:00"
"778","E33","Gato_2019","12/09/2019 9:29","12/09/2019 9:00"
"779","E33","Gato_2019","12/09/2019 9:37","12/09/2019 10:00"
"780","E33","Gato_2019","12/09/2019 9:42","12/09/2019 10:00"
"781","E33","Gato_2019","12/09/2019 9:48","12/09/2019 10:00"
"782","E33","Gato_2019","12/09/2019 9:53","12/09/2019 10:00"
"783","E33","Gato_2019","12/09/2019 10:06","12/09/2019 10:00"
"784","E33","Gato_2019","12/09/2019 10:12","12/09/2019 10:00"
"785","E33","Gato_2019","12/09/2019 10:25","12/09/2019 10:00"
"786","E33","Gato_2019","12/09/2019 10:33","12/09/2019 11:00"
"787","E33","Gato_2019","12/09/2019 10:40","12/09/2019 11:00"
"788","E33","Gato_2019","12/09/2019 10:50","12/09/2019 11:00"
"789","E33","Gato_2019","12/09/2019 10:55","12/09/2019 11:00"
"790","E33","Gato_2019","12/09/2019 11:00","12/09/2019 11:00"
"791","E33","Gato_2019","12/09/2019 11:07","12/09/2019 11:00"
"792","E33","Gato_2019","12/09/2019 11:11","12/09/2019 11:00"
"793","E33","Gato_2019","12/09/2019 11:14","12/09/2019 11:00"
"794","E33","Gato_2019","12/09/2019 11:18","12/09/2019 11:00"
"795","E33","Gato_2019","12/09/2019 11:22","12/09/2019 11:00"
"796","E33","Gato_2019","12/09/2019 11:30","12/09/2019 12:00"
"797","E33","Gato_2019","12/09/2019 11:39","12/09/2019 12:00"
"798","E33","Gato_2019","12/09/2019 11:42","12/09/2019 12:00"
"799","E33","Gato_2019","12/09/2019 11:47","12/09/2019 12:00"
"800","E33","Gato_2019","12/09/2019 11:49","12/09/2019 12:00"
"801","E33","Gato_2019","12/09/2019 12:02","12/09/2019 12:00"
"802","E33","Gato_2019","12/09/2019 12:17","12/09/2019 12:00"
"803","E33","Gato_2019","12/09/2019 12:22","12/09/2019 12:00"
"804","E33","Gato_2019","12/09/2019 12:55","12/09/2019 13:00"
"805","E33","Gato_2019","12/09/2019 12:59","12/09/2019 13:00"
"806","E33","Gato_2019","12/09/2019 13:05","12/09/2019 13:00"
"807","E33","Gato_2019","12/09/2019 13:16","12/09/2019 13:00"
"808","E33","Gato_2019","12/09/2019 13:31","12/09/2019 14:00"
"809","E33","Gato_2019","12/09/2019 13:38","12/09/2019 14:00"
"810","E33","Gato_2019","12/09/2019 13:44","12/09/2019 14:00"
"811","E33","Gato_2019","12/09/2019 13:48","12/09/2019 14:00"
"812","E33","Gato_2019","12/09/2019 13:52","12/09/2019 14:00"
"813","E33","Gato_2019","12/09/2019 13:54","12/09/2019 14:00"
"814","E33","Gato_2019","12/09/2019 13:57","12/09/2019 14:00"
"815","E33","Gato_2019","12/09/2019 14:06","12/09/2019 14:00"
"816","E33","Gato_2019","12/09/2019 14:16","12/09/2019 14:00"
"817","E33","Gato_2019","12/09/2019 14:41","12/09/2019 15:00"
"818","E33","Gato_2019","12/09/2019 14:47","12/09/2019 15:00"
"819","E33","Gato_2019","12/09/2019 15:00","12/09/2019 15:00"
"820","E33","Gato_2019","12/09/2019 15:03","12/09/2019 15:00"
"821","E33","Gato_2019","12/09/2019 15:11","12/09/2019 15:00"
"822","E33","Gato_2019","12/09/2019 15:14","12/09/2019 15:00"
"823","E33","Gato_2019","12/09/2019 15:21","12/09/2019 15:00"
"824","E33","Gato_2019","12/09/2019 15:23","12/09/2019 15:00"
"825","E33","Gato_2019","12/09/2019 15:46","12/09/2019 16:00"
"826","E33","Gato_2019","12/09/2019 15:59","12/09/2019 16:00"
"827","E33","Gato_2019","12/09/2019 16:13","12/09/2019 16:00"
"828","E33","Gato_2019","12/09/2019 16:17","12/09/2019 16:00"
"829","E33","Gato_2019","12/09/2019 16:21","12/09/2019 16:00"
"830","E33","Gato_2019","12/09/2019 16:35","12/09/2019 17:00"
"831","E33","Gato_2019","12/09/2019 16:44","12/09/2019 17:00"
"832","E33","Gato_2019","12/09/2019 16:55","12/09/2019 17:00"
"833","E33","Gato_2019","12/09/2019 16:58","12/09/2019 17:00"
"834","E33","Gato_2019","12/09/2019 17:02","12/09/2019 17:00"
"835","E33","Gato_2019","12/09/2019 17:17","12/09/2019 17:00"
"836","E33","Gato_2019","12/09/2019 17:23","12/09/2019 17:00"
"837","E33","Gato_2019","12/09/2019 17:30","12/09/2019 18:00"
"838","E33","Gato_2019","12/09/2019 17:41","12/09/2019 18:00"
"839","E33","Gato_2019","12/09/2019 17:44","12/09/2019 18:00"
"840","E33","Gato_2019","12/09/2019 17:51","12/09/2019 18:00"
"841","E33","Gato_2019","12/09/2019 18:14","12/09/2019 18:00"
"842","E33","Gato_2019","12/09/2019 18:23","12/09/2019 18:00"
"843","E33","Gato_2019","12/09/2019 18:27","12/09/2019 18:00"
"844","E33","Gato_2019","12/09/2019 18:34","12/09/2019 19:00"
"845","E33","Gato_2019","12/09/2019 18:51","12/09/2019 19:00"
"846","E33","Gato_2019","12/09/2019 18:59","12/09/2019 19:00"
"847","E33","Gato_2019","12/09/2019 19:03","12/09/2019 19:00"
"848","E33","Gato_2019","12/09/2019 19:11","12/09/2019 19:00"
"849","E33","Gato_2019","12/09/2019 19:15","12/09/2019 19:00"
"850","E33","Gato_2019","12/09/2019 19:18","12/09/2019 19:00"
"851","E33","Gato_2019","12/09/2019 19:21","12/09/2019 19:00"
"852","E33","Gato_2019","12/09/2019 19:49","12/09/2019 20:00"
"853","E33","Gato_2019","12/09/2019 19:51","12/09/2019 20:00"
"854","E33","Gato_2019","12/09/2019 19:57","12/09/2019 20:00"
"855","E33","Gato_2019","12/09/2019 20:03","12/09/2019 20:00"
"856","E33","Gato_2019","12/09/2019 20:19","12/09/2019 20:00"
"857","E33","Gato_2019","12/09/2019 20:28","12/09/2019 20:00"
"858","E33","Gato_2019","12/09/2019 20:44","12/09/2019 21:00"
"859","E33","Gato_2019","12/09/2019 20:56","12/09/2019 21:00"
"860","E33","Gato_2019","12/09/2019 21:00","12/09/2019 21:00"
"861","E33","Gato_2019","12/09/2019 21:08","12/09/2019 21:00"
"862","E33","Gato_2019","12/09/2019 21:11","12/09/2019 21:00"
"863","E33","Gato_2019","12/09/2019 21:14","12/09/2019 21:00"
"864","E33","Gato_2019","12/09/2019 21:18","12/09/2019 21:00"
"865","E33","Gato_2019","12/09/2019 21:23","12/09/2019 21:00"
"866","E33","Gato_2019","12/09/2019 21:27","12/09/2019 21:00"
"867","E33","Gato_2019","12/09/2019 21:32","12/09/2019 22:00"
"868","E33","Gato_2019","12/09/2019 21:36","12/09/2019 22:00"
"869","E33","Gato_2019","12/09/2019 21:51","12/09/2019 22:00"
"870","E33","Gato_2019","12/09/2019 21:59","12/09/2019 22:00"
"871","E33","Gato_2019","12/09/2019 22:08","12/09/2019 22:00"
"872","E33","Gato_2019","12/09/2019 22:10","12/09/2019 22:00"
"873","E33","Gato_2019","12/09/2019 22:19","12/09/2019 22:00"
"874","E33","Gato_2019","12/09/2019 22:28","12/09/2019 22:00"
"875","E33","Gato_2019","12/09/2019 23:02","12/09/2019 23:00"
"876","E33","Gato_2019","12/09/2019 23:13","12/09/2019 23:00"
"877","E33","Gato_2019","12/09/2019 23:19","12/09/2019 23:00"
"878","E33","Gato_2019","12/09/2019 23:23","12/09/2019 23:00"
"879","E33","Gato_2019","12/09/2019 23:32","13/09/2019 0:00"
"880","E33","Gato_2019","12/09/2019 23:49","13/09/2019 0:00"
"881","E33","Gato_2019","12/09/2019 23:52","13/09/2019 0:00"
"882","E33","Gato_2019","13/09/2019 8:30","13/09/2019 9:00"
"883","E33","Gato_2019","13/09/2019 8:45","13/09/2019 9:00"
"884","E33","Gato_2019","13/09/2019 9:17","13/09/2019 9:00"
"885","E33","Gato_2019","13/09/2019 9:19","13/09/2019 9:00"
"886","E33","Gato_2019","13/09/2019 9:24","13/09/2019 9:00"
"887","E33","Gato_2019","13/09/2019 9:28","13/09/2019 9:00"
"888","E33","Gato_2019","13/09/2019 9:32","13/09/2019 10:00"
"889","E33","Gato_2019","13/09/2019 9:35","13/09/2019 10:00"
"890","E33","Gato_2019","13/09/2019 9:39","13/09/2019 10:00"
"891","E33","Gato_2019","13/09/2019 9:47","13/09/2019 10:00"
"892","E33","Gato_2019","13/09/2019 9:52","13/09/2019 10:00"
"893","E33","Gato_2019","13/09/2019 10:09","13/09/2019 10:00"
"894","E33","Gato_2019","13/09/2019 10:18","13/09/2019 10:00"
"895","E33","Gato_2019","13/09/2019 10:26","13/09/2019 10:00"
"896","E33","Gato_2019","13/09/2019 10:29","13/09/2019 10:00"
"897","E33","Gato_2019","13/09/2019 10:44","13/09/2019 11:00"
"898","E33","Gato_2019","13/09/2019 10:57","13/09/2019 11:00"
"899","E33","Gato_2019","13/09/2019 11:17","13/09/2019 11:00"
"900","E33","Gato_2019","13/09/2019 11:22","13/09/2019 11:00"
"901","E33","Gato_2019","13/09/2019 11:39","13/09/2019 12:00"
"902","E33","Gato_2019","13/09/2019 11:43","13/09/2019 12:00"
"903","E33","Gato_2019","13/09/2019 11:52","13/09/2019 12:00"
"904","E33","Gato_2019","13/09/2019 11:58","13/09/2019 12:00"
"905","E33","Gato_2019","13/09/2019 12:03","13/09/2019 12:00"
"906","E33","Gato_2019","13/09/2019 12:10","13/09/2019 12:00"
"907","E33","Gato_2019","13/09/2019 12:15","13/09/2019 12:00"
"908","E33","Gato_2019","13/09/2019 12:20","13/09/2019 12:00"
"909","E33","Gato_2019","13/09/2019 12:23","13/09/2019 12:00"
"910","E33","Gato_2019","13/09/2019 12:45","13/09/2019 13:00"
"911","E33","Gato_2019","13/09/2019 12:47","13/09/2019 13:00"
"912","E33","Gato_2019","13/09/2019 12:52","13/09/2019 13:00"
"913","E33","Gato_2019","13/09/2019 12:55","13/09/2019 13:00"
"914","E33","Gato_2019","13/09/2019 13:05","13/09/2019 13:00"
"915","E33","Gato_2019","13/09/2019 13:10","13/09/2019 13:00"
"916","E33","Gato_2019","13/09/2019 13:13","13/09/2019 13:00"
"917","E33","Gato_2019","13/09/2019 13:28","13/09/2019 13:00"
"918","E33","Gato_2019","13/09/2019 13:30","13/09/2019 14:00"
"919","E33","Gato_2019","13/09/2019 13:33","13/09/2019 14:00"
"920","E33","Gato_2019","13/09/2019 13:36","13/09/2019 14:00"
"921","E33","Gato_2019","13/09/2019 13:47","13/09/2019 14:00"
"922","E33","Gato_2019","13/09/2019 13:52","13/09/2019 14:00"
"923","E33","Gato_2019","13/09/2019 13:54","13/09/2019 14:00"
"924","E33","Gato_2019","13/09/2019 13:59","13/09/2019 14:00"
"925","E33","Gato_2019","13/09/2019 14:02","13/09/2019 14:00"
"926","E33","Gato_2019","13/09/2019 14:14","13/09/2019 14:00"
"927","E33","Gato_2019","13/09/2019 14:22","13/09/2019 14:00"
"928","E33","Gato_2019","13/09/2019 14:25","13/09/2019 14:00"
"929","E33","Gato_2019","13/09/2019 14:27","13/09/2019 14:00"
"930","E33","Gato_2019","13/09/2019 15:07","13/09/2019 15:00"
"931","E33","Gato_2019","13/09/2019 15:11","13/09/2019 15:00"
"932","E33","Gato_2019","13/09/2019 15:16","13/09/2019 15:00"
"933","E33","Gato_2019","13/09/2019 15:50","13/09/2019 16:00"
"934","E33","Gato_2019","13/09/2019 15:52","13/09/2019 16:00"
"935","E33","Gato_2019","13/09/2019 16:00","13/09/2019 16:00"
"936","E33","Gato_2019","13/09/2019 16:04","13/09/2019 16:00"
"937","E33","Gato_2019","13/09/2019 16:10","13/09/2019 16:00"
"938","E33","Gato_2019","13/09/2019 16:38","13/09/2019 17:00"
"939","E33","Gato_2019","13/09/2019 17:17","13/09/2019 17:00"
"940","E33","Gato_2019","13/09/2019 17:39","13/09/2019 18:00"
"941","E33","Gato_2019","13/09/2019 17:42","13/09/2019 18:00"
"942","E33","Gato_2019","13/09/2019 17:46","13/09/2019 18:00"
"943","E33","Gato_2019","13/09/2019 17:54","13/09/2019 18:00"
"944","E33","Gato_2019","13/09/2019 18:13","13/09/2019 18:00"
"945","E33","Gato_2019","13/09/2019 18:41","13/09/2019 19:00"
"946","E33","Gato_2019","13/09/2019 18:55","13/09/2019 19:00"
"947","E33","Gato_2019","13/09/2019 19:00","13/09/2019 19:00"
"948","E33","Gato_2019","13/09/2019 19:06","13/09/2019 19:00"
"949","E33","Gato_2019","13/09/2019 19:11","13/09/2019 19:00"
"950","E33","Gato_2019","13/09/2019 19:32","13/09/2019 20:00"
"951","E33","Gato_2019","13/09/2019 19:37","13/09/2019 20:00"
"952","E33","Gato_2019","13/09/2019 19:45","13/09/2019 20:00"
"953","E33","Gato_2019","13/09/2019 19:57","13/09/2019 20:00"
"954","E33","Gato_2019","13/09/2019 20:04","13/09/2019 20:00"
"955","E33","Gato_2019","13/09/2019 20:06","13/09/2019 20:00"
"956","E33","Gato_2019","13/09/2019 20:11","13/09/2019 20:00"
"957","E33","Gato_2019","13/09/2019 20:19","13/09/2019 20:00"
"958","E33","Gato_2019","13/09/2019 20:30","13/09/2019 21:00"
"959","E33","Gato_2019","13/09/2019 20:33","13/09/2019 21:00"
"960","E33","Gato_2019","13/09/2019 20:40","13/09/2019 21:00"
"961","E33","Gato_2019","13/09/2019 20:46","13/09/2019 21:00"
"962","E33","Gato_2019","13/09/2019 20:48","13/09/2019 21:00"
"963","E33","Gato_2019","13/09/2019 20:51","13/09/2019 21:00"
"964","E33","Gato_2019","13/09/2019 20:54","13/09/2019 21:00"
"965","E33","Gato_2019","13/09/2019 21:02","13/09/2019 21:00"
"966","E33","Gato_2019","13/09/2019 21:05","13/09/2019 21:00"
"967","E33","Gato_2019","13/09/2019 21:07","13/09/2019 21:00"
"968","E33","Gato_2019","13/09/2019 21:50","13/09/2019 22:00"
"969","E33","Gato_2019","13/09/2019 22:09","13/09/2019 22:00"
"970","E33","Gato_2019","13/09/2019 22:11","13/09/2019 22:00"
"971","E33","Gato_2019","13/09/2019 22:25","13/09/2019 22:00"
"972","E33","Gato_2019","13/09/2019 22:28","13/09/2019 22:00"
"973","E33","Gato_2019","13/09/2019 22:31","13/09/2019 23:00"
"974","E33","Gato_2019","13/09/2019 22:33","13/09/2019 23:00"
"975","E33","Gato_2019","13/09/2019 22:43","13/09/2019 23:00"
"976","E33","Gato_2019","13/09/2019 23:05","13/09/2019 23:00"
"977","E33","Gato_2019","13/09/2019 23:09","13/09/2019 23:00"
"978","E33","Gato_2019","13/09/2019 23:17","13/09/2019 23:00"
"979","E33","Gato_2019","13/09/2019 23:19","13/09/2019 23:00"
"980","E33","Gato_2019","13/09/2019 23:46","14/09/2019 0:00"
"981","E33","Gato_2019","14/09/2019 0:06","14/09/2019 0:00"
"982","E33","Gato_2019","14/09/2019 0:11","14/09/2019 0:00"
"983","E33","Gato_2019","14/09/2019 2:57","14/09/2019 3:00"
"984","E33","Gato_2019","14/09/2019 4:33","14/09/2019 5:00"
"985","E33","Gato_2019","14/09/2019 4:54","14/09/2019 5:00"
"986","E33","Gato_2019","14/09/2019 5:58","14/09/2019 6:00"
"987","E33","Gato_2019","14/09/2019 6:07","14/09/2019 6:00"
"988","E33","Gato_2019","14/09/2019 6:24","14/09/2019 6:00"
"989","E33","Gato_2019","14/09/2019 7:22","14/09/2019 7:00"
"990","E33","Gato_2019","14/09/2019 7:48","14/09/2019 8:00"
"991","E33","Gato_2019","14/09/2019 8:08","14/09/2019 8:00"
"992","E33","Gato_2019","14/09/2019 8:43","14/09/2019 9:00"
"993","E33","Gato_2019","14/09/2019 8:52","14/09/2019 9:00"
"994","E33","Gato_2019","14/09/2019 9:17","14/09/2019 9:00"
"995","E33","Gato_2019","14/09/2019 9:29","14/09/2019 9:00"
"996","E33","Gato_2019","14/09/2019 9:35","14/09/2019 10:00"
"997","E33","Gato_2019","14/09/2019 9:48","14/09/2019 10:00"
"998","E33","Gato_2019","14/09/2019 9:52","14/09/2019 10:00"
"999","E33","Gato_2019","14/09/2019 10:05","14/09/2019 10:00"
"1000","E33","Gato_2019","14/09/2019 10:11","14/09/2019 10:00"
"1001","E33","Gato_2019","14/09/2019 10:14","14/09/2019 10:00"
"1002","E33","Gato_2019","14/09/2019 10:17","14/09/2019 10:00"
"1003","E33","Gato_2019","14/09/2019 10:23","14/09/2019 10:00"
"1004","E33","Gato_2019","14/09/2019 10:27","14/09/2019 10:00"
"1005","E33","Gato_2019","14/09/2019 10:34","14/09/2019 11:00"
"1006","E33","Gato_2019","14/09/2019 10:49","14/09/2019 11:00"
"1007","E33","Gato_2019","14/09/2019 10:53","14/09/2019 11:00"
"1008","E33","Gato_2019","14/09/2019 11:00","14/09/2019 11:00"
"1009","E33","Gato_2019","14/09/2019 11:04","14/09/2019 11:00"
"1010","E33","Gato_2019","14/09/2019 11:06","14/09/2019 11:00"
"1011","E33","Gato_2019","14/09/2019 11:19","14/09/2019 11:00"
"1012","E33","Gato_2019","14/09/2019 11:34","14/09/2019 12:00"
"1013","E33","Gato_2019","14/09/2019 12:33","14/09/2019 13:00"
"1014","E33","Gato_2019","14/09/2019 12:46","14/09/2019 13:00"
"1015","E33","Gato_2019","14/09/2019 12:55","14/09/2019 13:00"
"1016","E33","Gato_2019","14/09/2019 13:07","14/09/2019 13:00"
"1017","E33","Gato_2019","14/09/2019 13:13","14/09/2019 13:00"
"1018","E33","Gato_2019","14/09/2019 13:16","14/09/2019 13:00"
"1019","E33","Gato_2019","14/09/2019 13:20","14/09/2019 13:00"
"1020","E33","Gato_2019","14/09/2019 13:23","14/09/2019 13:00"
"1021","E33","Gato_2019","14/09/2019 13:31","14/09/2019 14:00"
"1022","E33","Gato_2019","14/09/2019 13:41","14/09/2019 14:00"
"1023","E33","Gato_2019","14/09/2019 13:45","14/09/2019 14:00"
"1024","E33","Gato_2019","14/09/2019 13:51","14/09/2019 14:00"
"1025","E33","Gato_2019","14/09/2019 13:58","14/09/2019 14:00"
"1026","E33","Gato_2019","14/09/2019 14:02","14/09/2019 14:00"
"1027","E33","Gato_2019","14/09/2019 14:20","14/09/2019 14:00"
"1028","E33","Gato_2019","14/09/2019 14:25","14/09/2019 14:00"
"1029","E33","Gato_2019","14/09/2019 14:33","14/09/2019 15:00"
"1030","E33","Gato_2019","14/09/2019 14:48","14/09/2019 15:00"
"1031","E33","Gato_2019","14/09/2019 15:01","14/09/2019 15:00"
"1032","E33","Gato_2019","14/09/2019 15:41","14/09/2019 16:00"
"1033","E33","Gato_2019","14/09/2019 15:49","14/09/2019 16:00"
"1034","E33","Gato_2019","14/09/2019 16:01","14/09/2019 16:00"
"1035","E33","Gato_2019","14/09/2019 16:26","14/09/2019 16:00"
"1036","E33","Gato_2019","14/09/2019 16:42","14/09/2019 17:00"
"1037","E33","Gato_2019","14/09/2019 16:59","14/09/2019 17:00"
"1038","E33","Gato_2019","14/09/2019 17:21","14/09/2019 17:00"
"1039","E33","Gato_2019","14/09/2019 17:23","14/09/2019 17:00"
"1040","E33","Gato_2019","14/09/2019 17:29","14/09/2019 17:00"
"1041","E33","Gato_2019","14/09/2019 17:43","14/09/2019 18:00"
"1042","E33","Gato_2019","14/09/2019 18:00","14/09/2019 18:00"
"1043","E33","Gato_2019","14/09/2019 18:13","14/09/2019 18:00"
"1044","E33","Gato_2019","14/09/2019 18:18","14/09/2019 18:00"
"1045","E33","Gato_2019","14/09/2019 18:25","14/09/2019 18:00"
"1046","E33","Gato_2019","14/09/2019 18:31","14/09/2019 19:00"
"1047","E33","Gato_2019","14/09/2019 18:39","14/09/2019 19:00"
"1048","E33","Gato_2019","14/09/2019 18:44","14/09/2019 19:00"
"1049","E33","Gato_2019","14/09/2019 18:50","14/09/2019 19:00"
"1050","E33","Gato_2019","14/09/2019 18:52","14/09/2019 19:00"
"1051","E33","Gato_2019","14/09/2019 18:56","14/09/2019 19:00"
"1052","E33","Gato_2019","14/09/2019 19:00","14/09/2019 19:00"
"1053","E33","Gato_2019","14/09/2019 19:07","14/09/2019 19:00"
"1054","E33","Gato_2019","14/09/2019 19:12","14/09/2019 19:00"
"1055","E33","Gato_2019","14/09/2019 19:14","14/09/2019 19:00"
"1056","E33","Gato_2019","14/09/2019 19:19","14/09/2019 19:00"
"1057","E33","Gato_2019","14/09/2019 19:32","14/09/2019 20:00"
"1058","E33","Gato_2019","14/09/2019 19:34","14/09/2019 20:00"
"1059","E33","Gato_2019","14/09/2019 19:36","14/09/2019 20:00"
"1060","E33","Gato_2019","14/09/2019 19:41","14/09/2019 20:00"
"1061","E33","Gato_2019","14/09/2019 19:45","14/09/2019 20:00"
"1062","E33","Gato_2019","14/09/2019 19:50","14/09/2019 20:00"
"1063","E33","Gato_2019","14/09/2019 19:54","14/09/2019 20:00"
"1064","E33","Gato_2019","14/09/2019 20:08","14/09/2019 20:00"
"1065","E33","Gato_2019","14/09/2019 20:11","14/09/2019 20:00"
"1066","E33","Gato_2019","14/09/2019 20:13","14/09/2019 20:00"
"1067","E33","Gato_2019","14/09/2019 20:16","14/09/2019 20:00"
"1068","E33","Gato_2019","14/09/2019 20:19","14/09/2019 20:00"
"1069","E33","Gato_2019","14/09/2019 20:21","14/09/2019 20:00"
"1070","E33","Gato_2019","14/09/2019 20:27","14/09/2019 20:00"
"1071","E33","Gato_2019","14/09/2019 20:41","14/09/2019 21:00"
"1072","E33","Gato_2019","14/09/2019 20:44","14/09/2019 21:00"
"1073","E33","Gato_2019","14/09/2019 20:48","14/09/2019 21:00"
"1074","E33","Gato_2019","14/09/2019 20:51","14/09/2019 21:00"
"1075","E33","Gato_2019","14/09/2019 20:55","14/09/2019 21:00"
"1076","E33","Gato_2019","14/09/2019 21:08","14/09/2019 21:00"
"1077","E33","Gato_2019","14/09/2019 21:10","14/09/2019 21:00"
"1078","E33","Gato_2019","14/09/2019 21:23","14/09/2019 21:00"
"1079","E33","Gato_2019","14/09/2019 21:27","14/09/2019 21:00"
"1080","E33","Gato_2019","14/09/2019 21:31","14/09/2019 22:00"
"1081","E33","Gato_2019","14/09/2019 21:34","14/09/2019 22:00"
"1082","E33","Gato_2019","14/09/2019 21:37","14/09/2019 22:00"
"1083","E33","Gato_2019","14/09/2019 21:41","14/09/2019 22:00"
"1084","E33","Gato_2019","14/09/2019 21:59","14/09/2019 22:00"
"1085","E33","Gato_2019","14/09/2019 22:04","14/09/2019 22:00"
"1086","E33","Gato_2019","14/09/2019 22:09","14/09/2019 22:00"
"1087","E33","Gato_2019","14/09/2019 22:13","14/09/2019 22:00"
"1088","E33","Gato_2019","14/09/2019 22:27","14/09/2019 22:00"
"1089","E33","Gato_2019","14/09/2019 22:29","14/09/2019 22:00"
"1090","E33","Gato_2019","14/09/2019 22:36","14/09/2019 23:00"
"1091","E33","Gato_2019","14/09/2019 22:39","14/09/2019 23:00"
"1092","E33","Gato_2019","14/09/2019 22:41","14/09/2019 23:00"
"1093","E33","Gato_2019","14/09/2019 22:53","14/09/2019 23:00"
"1094","E33","Gato_2019","14/09/2019 22:58","14/09/2019 23:00"
"1095","E33","Gato_2019","14/09/2019 23:02","14/09/2019 23:00"
"1096","E33","Gato_2019","14/09/2019 23:20","14/09/2019 23:00"
"1097","E33","Gato_2019","14/09/2019 23:24","14/09/2019 23:00"
"1098","E33","Gato_2019","14/09/2019 23:34","15/09/2019 0:00"
"1099","E33","Gato_2019","14/09/2019 23:42","15/09/2019 0:00"
"1100","E33","Gato_2019","14/09/2019 23:50","15/09/2019 0:00"
"1101","E33","Gato_2019","15/09/2019 0:01","15/09/2019 0:00"
"1102","E33","Gato_2019","15/09/2019 0:05","15/09/2019 0:00"
"1103","E33","Gato_2019","15/09/2019 0:07","15/09/2019 0:00"
"1104","E33","Gato_2019","15/09/2019 0:11","15/09/2019 0:00"
"1105","E33","Gato_2019","15/09/2019 0:17","15/09/2019 0:00"
"1106","E33","Gato_2019","15/09/2019 0:20","15/09/2019 0:00"
"1107","E33","Gato_2019","15/09/2019 0:23","15/09/2019 0:00"
"1108","E33","Gato_2019","15/09/2019 0:37","15/09/2019 1:00"
"1109","E33","Gato_2019","15/09/2019 0:54","15/09/2019 1:00"
"1110","E33","Gato_2019","15/09/2019 1:47","15/09/2019 2:00"
"1111","E33","Gato_2019","15/09/2019 1:55","15/09/2019 2:00"
"1112","E33","Gato_2019","15/09/2019 1:59","15/09/2019 2:00"
"1113","E33","Gato_2019","15/09/2019 2:52","15/09/2019 3:00"
"1114","E33","Gato_2019","15/09/2019 3:04","15/09/2019 3:00"
"1115","E33","Gato_2019","15/09/2019 3:19","15/09/2019 3:00"
"1116","E33","Gato_2019","15/09/2019 4:05","15/09/2019 4:00"
"1117","E33","Gato_2019","15/09/2019 8:10","15/09/2019 8:00"
"1118","E33","Gato_2019","15/09/2019 8:50","15/09/2019 9:00"
"1119","E33","Gato_2019","15/09/2019 8:53","15/09/2019 9:00"
"1120","E33","Gato_2019","15/09/2019 9:06","15/09/2019 9:00"
"1121","E34","Gato_2019","10/09/2019 9:53","10/09/2019 10:00"
"1122","E34","Gato_2019","10/09/2019 10:05","10/09/2019 10:00"
"1123","E34","Gato_2019","10/09/2019 10:11","10/09/2019 10:00"
"1124","E34","Gato_2019","10/09/2019 10:18","10/09/2019 10:00"
"1125","E34","Gato_2019","10/09/2019 10:28","10/09/2019 10:00"
"1126","E34","Gato_2019","10/09/2019 11:09","10/09/2019 11:00"
"1127","E34","Gato_2019","10/09/2019 11:23","10/09/2019 11:00"
"1128","E34","Gato_2019","10/09/2019 12:50","10/09/2019 13:00"
"1129","E34","Gato_2019","10/09/2019 13:07","10/09/2019 13:00"
"1130","E34","Gato_2019","10/09/2019 13:10","10/09/2019 13:00"
"1131","E34","Gato_2019","10/09/2019 13:32","10/09/2019 14:00"
"1132","E34","Gato_2019","10/09/2019 13:44","10/09/2019 14:00"
"1133","E34","Gato_2019","10/09/2019 13:53","10/09/2019 14:00"
"1134","E34","Gato_2019","10/09/2019 13:58","10/09/2019 14:00"
"1135","E34","Gato_2019","10/09/2019 14:00","10/09/2019 14:00"
"1136","E34","Gato_2019","10/09/2019 14:23","10/09/2019 14:00"
"1137","E34","Gato_2019","10/09/2019 14:44","10/09/2019 15:00"
"1138","E34","Gato_2019","10/09/2019 15:02","10/09/2019 15:00"
"1139","E34","Gato_2019","10/09/2019 15:07","10/09/2019 15:00"
"1140","E34","Gato_2019","10/09/2019 15:51","10/09/2019 16:00"
"1141","E34","Gato_2019","10/09/2019 16:29","10/09/2019 16:00"
"1142","E34","Gato_2019","10/09/2019 17:06","10/09/2019 17:00"
"1143","E34","Gato_2019","10/09/2019 17:15","10/09/2019 17:00"
"1144","E34","Gato_2019","10/09/2019 18:05","10/09/2019 18:00"
"1145","E34","Gato_2019","10/09/2019 18:20","10/09/2019 18:00"
"1146","E34","Gato_2019","10/09/2019 18:33","10/09/2019 19:00"
"1147","E34","Gato_2019","10/09/2019 18:37","10/09/2019 19:00"
"1148","E34","Gato_2019","10/09/2019 18:44","10/09/2019 19:00"
"1149","E34","Gato_2019","10/09/2019 18:56","10/09/2019 19:00"
"1150","E34","Gato_2019","10/09/2019 19:00","10/09/2019 19:00"
"1151","E34","Gato_2019","10/09/2019 19:28","10/09/2019 19:00"
"1152","E34","Gato_2019","10/09/2019 19:37","10/09/2019 20:00"
"1153","E34","Gato_2019","10/09/2019 19:41","10/09/2019 20:00"
"1154","E34","Gato_2019","10/09/2019 20:03","10/09/2019 20:00"
"1155","E34","Gato_2019","10/09/2019 20:26","10/09/2019 20:00"
"1156","E34","Gato_2019","10/09/2019 22:25","10/09/2019 22:00"
