nro;PRE_POST;Station;FechayHora;Species2;Species;Grupo;Cuando;hora_redondeo;hora
1200;POST_18;E34;11/09/2019 23:22;Gato;Gato_2019;1;11/09/2019 23:22;11/09/2019 23:00;23
1201;POST_18;E34;11/09/2019 23:33;Gato;Gato_2019;1;11/09/2019 23:33;12/09/2019 0:00;0
1202;POST_18;E34;11/09/2019 23:38;Gato;Gato_2019;1;11/09/2019 23:38;12/09/2019 0:00;0
1203;POST_18;E34;12/09/2019 0:32;Gato;Gato_2019;1;12/09/2019 0:32;12/09/2019 1:00;1
1204;POST_18;E34;12/09/2019 1:10;Gato;Gato_2019;1;12/09/2019 1:10;12/09/2019 1:00;1
1205;POST_18;E34;12/09/2019 1:12;Gato;Gato_2019;1;12/09/2019 1:12;12/09/2019 1:00;1
1206;POST_18;E34;12/09/2019 1:15;Gato;Gato_2019;1;12/09/2019 1:15;12/09/2019 1:00;1
1207;POST_18;E34;12/09/2019 2:14;Gato;Gato_2019;1;12/09/2019 2:14;12/09/2019 2:00;2
1208;POST_18;E34;12/09/2019 3:14;Gato;Gato_2019;1;12/09/2019 3:14;12/09/2019 3:00;3
1209;POST_18;E34;12/09/2019 3:51;Gato;Gato_2019;1;12/09/2019 3:51;12/09/2019 4:00;4
1210;POST_18;E34;12/09/2019 4:31;Gato;Gato_2019;1;12/09/2019 4:31;12/09/2019 5:00;5
1211;POST_18;E34;12/09/2019 8:11;Gato;Gato_2019;1;12/09/2019 8:11;12/09/2019 8:00;8
1212;POST_18;E34;12/09/2019 8:52;Gato;Gato_2019;1;12/09/2019 8:52;12/09/2019 9:00;9
1213;POST_18;E34;12/09/2019 9:13;Gato;Gato_2019;1;12/09/2019 9:13;12/09/2019 9:00;9
1214;POST_18;E34;12/09/2019 10:14;Gato;Gato_2019;1;12/09/2019 10:14;12/09/2019 10:00;10
1215;POST_18;E34;12/09/2019 10:50;Gato;Gato_2019;1;12/09/2019 10:50;12/09/2019 11:00;11
1216;POST_18;E34;12/09/2019 11:40;Gato;Gato_2019;1;12/09/2019 11:40;12/09/2019 12:00;12
1217;POST_18;E34;12/09/2019 11:44;Gato;Gato_2019;1;12/09/2019 11:44;12/09/2019 12:00;12
1218;POST_18;E34;12/09/2019 11:48;Gato;Gato_2019;1;12/09/2019 11:48;12/09/2019 12:00;12
1219;POST_18;E34;12/09/2019 12:48;Gato;Gato_2019;1;12/09/2019 12:48;12/09/2019 13:00;13
1220;POST_18;E34;12/09/2019 13:21;Gato;Gato_2019;1;12/09/2019 13:21;12/09/2019 13:00;13
1221;POST_18;E34;12/09/2019 13:58;Gato;Gato_2019;1;12/09/2019 13:58;12/09/2019 14:00;14
1222;POST_18;E34;12/09/2019 14:00;Gato;Gato_2019;1;12/09/2019 14:00;12/09/2019 14:00;14
1223;POST_18;E34;12/09/2019 14:27;Gato;Gato_2019;1;12/09/2019 14:27;12/09/2019 14:00;14
1224;POST_18;E34;12/09/2019 14:35;Gato;Gato_2019;1;12/09/2019 14:35;12/09/2019 15:00;15
1225;POST_18;E34;12/09/2019 14:56;Gato;Gato_2019;1;12/09/2019 14:56;12/09/2019 15:00;15
1226;POST_18;E34;12/09/2019 15:04;Gato;Gato_2019;1;12/09/2019 15:04;12/09/2019 15:00;15
1227;POST_18;E34;12/09/2019 15:11;Gato;Gato_2019;1;12/09/2019 15:11;12/09/2019 15:00;15
1228;POST_18;E34;12/09/2019 15:19;Gato;Gato_2019;1;12/09/2019 15:19;12/09/2019 15:00;15
1229;POST_18;E34;12/09/2019 15:40;Gato;Gato_2019;1;12/09/2019 15:40;12/09/2019 16:00;16
1230;POST_18;E34;12/09/2019 15:42;Gato;Gato_2019;1;12/09/2019 15:42;12/09/2019 16:00;16
1231;POST_18;E34;12/09/2019 15:50;Gato;Gato_2019;1;12/09/2019 15:50;12/09/2019 16:00;16
1232;POST_18;E34;12/09/2019 16:03;Gato;Gato_2019;1;12/09/2019 16:03;12/09/2019 16:00;16
1233;POST_18;E34;12/09/2019 16:46;Gato;Gato_2019;1;12/09/2019 16:46;12/09/2019 17:00;17
1234;POST_18;E34;12/09/2019 17:17;Gato;Gato_2019;1;12/09/2019 17:17;12/09/2019 17:00;17
1235;POST_18;E34;12/09/2019 17:22;Gato;Gato_2019;1;12/09/2019 17:22;12/09/2019 17:00;17
1236;POST_18;E34;12/09/2019 19:19;Gato;Gato_2019;1;12/09/2019 19:19;12/09/2019 19:00;19
1237;POST_18;E34;12/09/2019 20:00;Gato;Gato_2019;1;12/09/2019 20:00;12/09/2019 20:00;20
1238;POST_18;E34;12/09/2019 20:24;Gato;Gato_2019;1;12/09/2019 20:24;12/09/2019 20:00;20
1239;POST_18;E34;12/09/2019 21:08;Gato;Gato_2019;1;12/09/2019 21:08;12/09/2019 21:00;21
1240;POST_18;E34;12/09/2019 21:18;Gato;Gato_2019;1;12/09/2019 21:18;12/09/2019 21:00;21
1241;POST_18;E34;12/09/2019 21:44;Gato;Gato_2019;1;12/09/2019 21:44;12/09/2019 22:00;22
1242;POST_18;E34;12/09/2019 21:59;Gato;Gato_2019;1;12/09/2019 21:59;12/09/2019 22:00;22
1243;POST_18;E34;12/09/2019 22:26;Gato;Gato_2019;1;12/09/2019 22:26;12/09/2019 22:00;22
1244;POST_18;E34;12/09/2019 22:32;Gato;Gato_2019;1;12/09/2019 22:32;12/09/2019 23:00;23
1245;POST_18;E34;12/09/2019 22:35;Gato;Gato_2019;1;12/09/2019 22:35;12/09/2019 23:00;23
1246;POST_18;E34;12/09/2019 22:39;Gato;Gato_2019;1;12/09/2019 22:39;12/09/2019 23:00;23
1247;POST_18;E34;13/09/2019 1:50;Gato;Gato_2019;1;13/09/2019 1:50;13/09/2019 2:00;2
1248;POST_18;E34;13/09/2019 5:01;Gato;Gato_2019;1;13/09/2019 5:01;13/09/2019 5:00;5
1249;POST_18;E34;13/09/2019 5:33;Gato;Gato_2019;1;13/09/2019 5:33;13/09/2019 6:00;6
1250;POST_18;E34;13/09/2019 5:52;Gato;Gato_2019;1;13/09/2019 5:52;13/09/2019 6:00;6
1251;POST_18;E34;13/09/2019 6:15;Gato;Gato_2019;1;13/09/2019 6:15;13/09/2019 6:00;6
1252;POST_18;E34;13/09/2019 7:35;Gato;Gato_2019;1;13/09/2019 7:35;13/09/2019 8:00;8
1253;POST_18;E34;13/09/2019 9:34;Gato;Gato_2019;1;13/09/2019 9:34;13/09/2019 10:00;10
1254;POST_18;E34;13/09/2019 9:49;Gato;Gato_2019;1;13/09/2019 9:49;13/09/2019 10:00;10
1255;POST_18;E34;13/09/2019 10:07;Gato;Gato_2019;1;13/09/2019 10:07;13/09/2019 10:00;10
1256;POST_18;E34;13/09/2019 12:47;Gato;Gato_2019;1;13/09/2019 12:47;13/09/2019 13:00;13
1257;POST_18;E34;13/09/2019 12:57;Gato;Gato_2019;1;13/09/2019 12:57;13/09/2019 13:00;13
1258;POST_18;E34;13/09/2019 13:04;Gato;Gato_2019;1;13/09/2019 13:04;13/09/2019 13:00;13
1259;POST_18;E34;13/09/2019 13:10;Gato;Gato_2019;1;13/09/2019 13:10;13/09/2019 13:00;13
1260;POST_18;E34;13/09/2019 13:13;Gato;Gato_2019;1;13/09/2019 13:13;13/09/2019 13:00;13
1261;POST_18;E34;13/09/2019 13:26;Gato;Gato_2019;1;13/09/2019 13:26;13/09/2019 13:00;13
1262;POST_18;E34;13/09/2019 13:35;Gato;Gato_2019;1;13/09/2019 13:35;13/09/2019 14:00;14
1263;POST_18;E34;13/09/2019 13:48;Gato;Gato_2019;1;13/09/2019 13:48;13/09/2019 14:00;14
1264;POST_18;E34;13/09/2019 14:03;Gato;Gato_2019;1;13/09/2019 14:03;13/09/2019 14:00;14
1265;POST_18;E34;13/09/2019 14:45;Gato;Gato_2019;1;13/09/2019 14:45;13/09/2019 15:00;15
1266;POST_18;E34;13/09/2019 14:52;Gato;Gato_2019;1;13/09/2019 14:52;13/09/2019 15:00;15
1267;POST_18;E34;13/09/2019 15:25;Gato;Gato_2019;1;13/09/2019 15:25;13/09/2019 15:00;15
1268;POST_18;E34;13/09/2019 16:53;Gato;Gato_2019;1;13/09/2019 16:53;13/09/2019 17:00;17
1269;POST_18;E34;13/09/2019 16:59;Gato;Gato_2019;1;13/09/2019 16:59;13/09/2019 17:00;17
1270;POST_18;E34;13/09/2019 17:23;Gato;Gato_2019;1;13/09/2019 17:23;13/09/2019 17:00;17
1271;POST_18;E34;13/09/2019 17:30;Gato;Gato_2019;1;13/09/2019 17:30;13/09/2019 18:00;18
1272;POST_18;E34;13/09/2019 17:54;Gato;Gato_2019;1;13/09/2019 17:54;13/09/2019 18:00;18
1273;POST_18;E34;13/09/2019 18:26;Gato;Gato_2019;1;13/09/2019 18:26;13/09/2019 18:00;18
1274;POST_18;E34;13/09/2019 18:45;Gato;Gato_2019;1;13/09/2019 18:45;13/09/2019 19:00;19
1275;POST_18;E34;13/09/2019 19:14;Gato;Gato_2019;1;13/09/2019 19:14;13/09/2019 19:00;19
1276;POST_18;E34;13/09/2019 19:49;Gato;Gato_2019;1;13/09/2019 19:49;13/09/2019 20:00;20
1277;POST_18;E34;13/09/2019 19:55;Gato;Gato_2019;1;13/09/2019 19:55;13/09/2019 20:00;20
1278;POST_18;E34;13/09/2019 20:00;Gato;Gato_2019;1;13/09/2019 20:00;13/09/2019 20:00;20
1279;POST_18;E34;13/09/2019 20:27;Gato;Gato_2019;1;13/09/2019 20:27;13/09/2019 20:00;20
1280;POST_18;E34;13/09/2019 20:55;Gato;Gato_2019;1;13/09/2019 20:55;13/09/2019 21:00;21
1281;POST_18;E34;13/09/2019 21:29;Gato;Gato_2019;1;13/09/2019 21:29;13/09/2019 21:00;21
1282;POST_18;E34;13/09/2019 21:48;Gato;Gato_2019;1;13/09/2019 21:48;13/09/2019 22:00;22
1283;POST_18;E34;13/09/2019 22:25;Gato;Gato_2019;1;13/09/2019 22:25;13/09/2019 22:00;22
1284;POST_18;E34;13/09/2019 22:51;Gato;Gato_2019;1;13/09/2019 22:51;13/09/2019 23:00;23
1285;POST_18;E34;13/09/2019 23:34;Gato;Gato_2019;1;13/09/2019 23:34;14/09/2019 0:00;0
1286;POST_18;E34;13/09/2019 23:38;Gato;Gato_2019;1;13/09/2019 23:38;14/09/2019 0:00;0
1287;POST_18;E34;13/09/2019 23:53;Gato;Gato_2019;1;13/09/2019 23:53;14/09/2019 0:00;0
1288;POST_18;E34;14/09/2019 0:45;Gato;Gato_2019;1;14/09/2019 0:45;14/09/2019 1:00;1
1289;POST_18;E34;14/09/2019 1:33;Gato;Gato_2019;1;14/09/2019 1:33;14/09/2019 2:00;2
1290;POST_18;E34;14/09/2019 2:36;Gato;Gato_2019;1;14/09/2019 2:36;14/09/2019 3:00;3
1291;POST_18;E34;14/09/2019 3:01;Gato;Gato_2019;1;14/09/2019 3:01;14/09/2019 3:00;3
1292;POST_18;E34;14/09/2019 5:29;Gato;Gato_2019;1;14/09/2019 5:29;14/09/2019 5:00;5
1293;POST_18;E34;14/09/2019 6:17;Gato;Gato_2019;1;14/09/2019 6:17;14/09/2019 6:00;6
1294;POST_18;E34;14/09/2019 6:28;Gato;Gato_2019;1;14/09/2019 6:28;14/09/2019 6:00;6
1295;POST_18;E34;14/09/2019 7:06;Gato;Gato_2019;1;14/09/2019 7:06;14/09/2019 7:00;7
1296;POST_18;E34;14/09/2019 8:02;Gato;Gato_2019;1;14/09/2019 8:02;14/09/2019 8:00;8
1297;POST_18;E34;14/09/2019 8:20;Gato;Gato_2019;1;14/09/2019 8:20;14/09/2019 8:00;8
1298;POST_18;E34;14/09/2019 8:37;Gato;Gato_2019;1;14/09/2019 8:37;14/09/2019 9:00;9
1299;POST_18;E34;14/09/2019 8:42;Gato;Gato_2019;1;14/09/2019 8:42;14/09/2019 9:00;9
1300;POST_18;E34;14/09/2019 9:29;Gato;Gato_2019;1;14/09/2019 9:29;14/09/2019 9:00;9
1301;POST_18;E34;14/09/2019 10:26;Gato;Gato_2019;1;14/09/2019 10:26;14/09/2019 10:00;10
1302;POST_18;E34;14/09/2019 11:55;Gato;Gato_2019;1;14/09/2019 11:55;14/09/2019 12:00;12
1303;POST_18;E34;14/09/2019 12:51;Gato;Gato_2019;1;14/09/2019 12:51;14/09/2019 13:00;13
1304;POST_18;E34;14/09/2019 13:05;Gato;Gato_2019;1;14/09/2019 13:05;14/09/2019 13:00;13
1305;POST_18;E34;14/09/2019 13:18;Gato;Gato_2019;1;14/09/2019 13:18;14/09/2019 13:00;13
1306;POST_18;E34;14/09/2019 14:08;Gato;Gato_2019;1;14/09/2019 14:08;14/09/2019 14:00;14
1307;POST_18;E34;14/09/2019 14:35;Gato;Gato_2019;1;14/09/2019 14:35;14/09/2019 15:00;15
1308;POST_18;E34;14/09/2019 14:41;Gato;Gato_2019;1;14/09/2019 14:41;14/09/2019 15:00;15
1309;POST_18;E34;14/09/2019 14:45;Gato;Gato_2019;1;14/09/2019 14:45;14/09/2019 15:00;15
1310;POST_18;E34;14/09/2019 15:31;Gato;Gato_2019;1;14/09/2019 15:31;14/09/2019 16:00;16
1311;POST_18;E34;14/09/2019 16:58;Gato;Gato_2019;1;14/09/2019 16:58;14/09/2019 17:00;17
1312;POST_18;E34;14/09/2019 18:12;Gato;Gato_2019;1;14/09/2019 18:12;14/09/2019 18:00;18
1313;POST_18;E34;14/09/2019 18:25;Gato;Gato_2019;1;14/09/2019 18:25;14/09/2019 18:00;18
1314;POST_18;E34;14/09/2019 19:08;Gato;Gato_2019;1;14/09/2019 19:08;14/09/2019 19:00;19
1315;POST_18;E34;14/09/2019 19:16;Gato;Gato_2019;1;14/09/2019 19:16;14/09/2019 19:00;19
1316;POST_18;E34;14/09/2019 19:18;Gato;Gato_2019;1;14/09/2019 19:18;14/09/2019 19:00;19
1317;POST_18;E34;14/09/2019 19:21;Gato;Gato_2019;1;14/09/2019 19:21;14/09/2019 19:00;19
1318;POST_18;E34;14/09/2019 19:38;Gato;Gato_2019;1;14/09/2019 19:38;14/09/2019 20:00;20
1319;POST_18;E34;14/09/2019 20:44;Gato;Gato_2019;1;14/09/2019 20:44;14/09/2019 21:00;21
1320;POST_18;E34;14/09/2019 20:56;Gato;Gato_2019;1;14/09/2019 20:56;14/09/2019 21:00;21
1321;POST_18;E34;14/09/2019 21:54;Gato;Gato_2019;1;14/09/2019 21:54;14/09/2019 22:00;22
1322;POST_18;E34;15/09/2019 0:18;Gato;Gato_2019;1;15/09/2019 0:18;15/09/2019 0:00;0
1323;POST_18;E34;15/09/2019 0:37;Gato;Gato_2019;1;15/09/2019 0:37;15/09/2019 1:00;1
1324;POST_18;E34;15/09/2019 0:57;Gato;Gato_2019;1;15/09/2019 0:57;15/09/2019 1:00;1
1325;POST_18;E34;15/09/2019 4:57;Gato;Gato_2019;1;15/09/2019 4:57;15/09/2019 5:00;5
1326;POST_18;E34;15/09/2019 6:14;Gato;Gato_2019;1;15/09/2019 6:14;15/09/2019 6:00;6
1327;POST_21;E02;25/08/2021;Gato;Gato_2021;1;25/08/2021;10:00:45;10
1328;POST_21;E16;21/08/2021;Gato;Gato_2021;1;21/08/2021;12:06:19;12
1329;POST_21;E16;24/08/2021;Gato;Gato_2021;1;24/08/2021;22:28:08;22
1330;POST_21;E16;28/08/2021;Gato;Gato_2021;1;28/08/2021;19:14:17;19
1331;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;6:40:42;7
1332;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;6:40:42;7
1333;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;7:00:05;7
1334;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;7:00:05;7
1335;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;7:49:03;8
1336;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;7:49:03;8
1337;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;18:01:08;18
1338;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;18:01:08;18
1339;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;18:37:51;19
1340;POST_21;E06;16/09/2021;Gato;Gato_2021;1;16/09/2021;18:37:51;19
1341;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;7:14:19;7
1342;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;7:14:19;7
1343;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;9:03:49;9
1344;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;9:03:49;9
1345;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;9:50:27;10
1346;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;9:50:27;10
1347;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;10:02:57;10
1348;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;10:02:57;10
1349;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;10:07:01;10
1350;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;10:07:01;10
1351;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;10:09:00;10
1352;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;10:11:23;10
1353;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;10:13:41;10
1354;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;14:11:40;14
1355;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;14:11:40;14
1356;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;18:39:57;19
1357;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;18:42:03;19
1358;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;18:45:16;19
1359;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;18:47:48;19
1360;POST_21;E06;15/09/2021;Gato;Gato_2021;1;15/09/2021;18:49:18;19
1361;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;16:38:39;17
1362;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;16:40:55;17
1363;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;16:42:57;17
1364;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;16:45:06;17
1365;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;16:47:47;17
1366;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;16:49:55;17
1367;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;17:18:20;17
1368;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;20:06:15;20
1369;POST_21;E06;14/09/2021;Gato;Gato_2021;1;14/09/2021;20:13:57;20
1370;POST_21;E06;23/08/2021;Gato;Gato_2021;1;23/08/2021;15:45:46;16
1371;POST_21;E06;21/08/2021;Gato;Gato_2021;1;21/08/2021;18:29:47;18
1372;POST_21;E06;20/08/2021;Gato;Gato_2021;1;20/08/2021;14:49:04;15
1373;POST_21;E06;19/08/2021;Gato;Gato_2021;1;19/08/2021;19:52:21;20
1374;POST_21;E13;28/08/2021;Gato;Gato_2021;1;28/08/2021;0:13:07;0
1375;POST_21;E13;23/08/2021;Gato;Gato_2021;1;23/08/2021;15:07:59;15
1376;POST_21;E21;30/09/2021;Gato;Gato_2021;1;30/09/2021;21:36:08;22
1377;POST_21;E21;25/09/2021;Gato;Gato_2021;1;25/09/2021;17:41:05;18
1378;POST_21;E21;23/08/2021;Gato;Gato_2021;1;23/08/2021;21:22:27;21
1379;POST_21;E21;06/09/2021;Gato;Gato_2021;1;06/09/2021;2:54:47;3
1380;POST_21;E25;31/08/2021;Gato;Gato_2021;1;31/08/2021;23:22:01;23
1381;POST_21;E25;26/09/2021;Gato;Gato_2021;1;26/09/2021;20:35:42;21
